Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,League
2021,F,7,Joe Lawson,BVC,15,21.125,33.5,11.625,20.875,0.69625,1.125,4.25,0.34750000000000003,9.0,10.0,1.13125,2.625,7.375,10.0,2.375,1.125,0.0,6.625,11.375,German BBL
2021,F,8,Jordan Swing,HAM,35,23.125,33.375,11.375,25.25,0.56375,5.875,14.75,0.50375,4.625,5.25,1.09625,1.125,7.0,8.125,6.375,1.625,0.0,4.875,6.75,German BBL
2021,F,9,Chris Babb,TBB,32,39.125,32.625,10.625,24.375,0.54375,5.75,16.625,0.43374999999999997,5.75,6.5,1.1,0.75,3.375,4.125,6.0,1.75,0.125,2.5,3.25,German BBL
2021,F,10,Karim Jallow,BLB,34,36.5,31.375,10.75,21.125,0.63375,2.5,6.75,0.46875,7.5,9.75,0.94875,2.625,6.875,9.5,4.375,1.5,0.375,5.0,5.25,German BBL
2021,F,11,George King,BVC,30,29.25,30.375,9.625,20.125,0.60125,6.125,13.875,0.555,5.0,5.5,1.1325,1.75,8.75,10.5,3.125,2.875,0.625,4.5,6.375,German BBL
2021,F,12,Kameron Taylor,HAM,28,34.25,29.875,10.625,23.25,0.5700000000000001,3.375,9.625,0.4375,5.25,6.125,1.06,2.625,8.25,10.875,6.75,3.625,1.125,4.5,5.625,German BBL
2021,F,13,Oscar da Silva,LUD,17,17.125,28.875,12.125,22.375,0.675,1.5,5.875,0.32625000000000004,3.125,4.625,0.83375,4.625,9.25,13.875,2.0,1.5,2.625,3.625,7.75,German BBL
2021,F,14,Deividad Gailius,TBB,16,26.75,28.0,8.0,19.375,0.5175,4.25,10.625,0.49125,7.75,9.625,1.0,1.75,6.25,8.0,3.5,0.875,0.125,4.375,6.25,German BBL
2021,F,15,Vladimir Lucic,BAY,24,34.75,26.75,7.75,16.625,0.58375,3.375,9.25,0.46125,7.875,8.25,1.1824999999999999,1.875,6.625,8.5,3.125,2.125,0.5,3.125,5.0,German BBL
2021,F,16,Michele Vitali,BRO,33,28.25,25.75,7.375,17.25,0.5287499999999999,4.75,12.125,0.48875,6.375,7.375,1.07375,0.75,5.125,5.75,7.0,1.875,0.25,3.125,3.5,German BBL
2021,F,17,Jordan Barnett,RAS,29,24.375,25.375,9.625,20.375,0.5925,2.75,9.625,0.3575,3.375,4.5,0.9525,2.875,6.0,8.875,3.125,2.125,1.0,2.5,5.25,German BBL
2021,F,18,Kenneth Ogbe,BRO,36,25.5,25.375,7.75,17.25,0.5625,3.25,7.875,0.5075000000000001,6.75,9.625,0.87625,2.25,6.75,9.0,2.5,1.5,0.5,3.375,6.75,German BBL
2021,F,19,Sergio Kerusch,BC,34,21.375,24.625,8.5,21.375,0.49250000000000005,3.125,10.375,0.37124999999999997,4.625,5.75,1.0050000000000001,5.625,9.125,14.875,0.875,1.25,0.5,2.875,6.375,German BBL
2021,F,20,Shavon Coleman,BC,17,27.125,24.25,7.625,21.625,0.44125,4.375,13.0,0.42250000000000004,4.5,5.375,1.06,3.25,8.125,11.375,2.75,2.375,0.5,2.375,7.25,German BBL
2021,F,21,Jalen Hudson,TBB,14,21.75,23.875,7.625,19.25,0.49625,1.25,4.875,0.3125,7.375,9.625,0.96125,2.25,3.75,5.875,0.75,3.75,0.75,4.0,6.375,German BBL
2021,F,22,Nick Weiler-Babb,BAY,22,35.0,23.75,8.125,17.5,0.58375,4.375,10.375,0.52625,3.0,4.375,0.86125,2.5,6.5,9.0,6.875,1.875,1.375,2.75,3.75,German BBL
2021,F,23,Demetrius Conger,RUL,38,21.625,23.375,7.75,15.5,0.625,2.5,5.875,0.5475,5.25,6.125,1.0825,2.125,6.125,8.25,3.625,1.5,0.125,3.5,4.625,German BBL
2021,F,24,Joshua Obiesie,OLI,32,16.625,23.125,7.75,18.875,0.5125,3.125,7.625,0.5087499999999999,4.5,5.5,1.0262499999999999,1.125,7.625,8.75,6.375,1.75,0.625,6.5,6.0,German BBL
2021,F,25,Matej Rudan,BAY,12,9.875,22.875,8.25,15.25,0.6775,0.625,2.5,0.3125,5.75,8.875,0.80375,7.625,7.625,15.25,2.5,1.875,0.625,3.75,10.75,German BBL
2021,F,26,Brandon Thomas,GIE,30,35.625,22.75,8.25,17.375,0.59,3.125,9.0,0.43624999999999997,3.25,3.875,1.045,2.0,4.75,6.75,3.5,1.75,0.125,3.0,3.0,German BBL
2021,F,27,Florian Koch,OLI,32,25.75,22.5,7.875,16.75,0.58375,2.75,7.875,0.43624999999999997,4.125,4.5,1.125,2.0,7.625,9.625,3.5,1.875,0.125,2.875,5.375,German BBL
2021,F,28,Yorman Polas,LUD,43,33.125,21.5,7.5,16.625,0.56375,3.0,7.5,0.49,3.625,4.875,0.9375,3.375,6.625,10.0,5.25,3.25,0.25,3.5,6.25,German BBL
2021,F,29,Louis Olinde,BER,28,21.375,21.375,7.25,16.375,0.5575,1.75,6.75,0.32375,5.0,5.875,1.06375,4.75,7.5,12.25,2.5,2.375,1.25,2.5,5.5,German BBL
2021,F,30,Philipp Schwethelm,EWE,38,19.0,21.25,6.625,15.25,0.54375,5.75,13.625,0.53375,2.125,2.125,1.25,1.875,5.5,7.375,3.875,1.75,0.5,0.875,7.875,German BBL
2021,F,31,Zac Cuthbertson,HAM,37,19.25,20.875,6.875,16.875,0.5075000000000001,3.875,10.875,0.44875,3.25,5.0,0.8075,2.625,8.5,11.125,2.75,2.375,1.625,1.75,6.375,German BBL
2021,F,32,Alex King,OLI,30,25.0,20.75,6.875,17.125,0.50125,3.875,11.0,0.44375,3.125,4.5,0.86125,1.75,5.125,6.875,3.125,1.125,0.0,2.75,4.75,German BBL
2021,F,33,Jeremy Jones,CRA,38,32.25,20.375,6.375,14.25,0.5575,4.25,9.875,0.54,3.25,4.5,0.9125,2.0,5.375,7.25,2.5,3.125,0.5,2.25,5.5,German BBL
2021,F,34,Robin Christen,RAS,34,29.125,19.875,6.25,15.75,0.495,3.375,10.5,0.40750000000000003,4.0,4.5,1.1225,2.875,7.0,9.875,2.75,1.375,0.125,2.5,5.625,German BBL
2021,F,35,Luc Van Slooten,BLB,33,21.5,19.625,6.125,15.5,0.49375,4.25,11.625,0.45499999999999996,3.125,4.5,0.8724999999999999,0.875,4.625,5.5,3.625,3.125,0.375,2.75,7.75,German BBL
2021,F,36,Sebastian Herrera,EWE,38,24.75,18.875,6.625,13.75,0.6,1.625,4.5,0.43875,4.125,5.0,1.02875,1.875,5.5,7.375,5.625,2.0,0.5,2.5,6.25,German BBL
2021,F,37,Lukas Wank,BLB,31,22.875,18.125,6.375,13.125,0.605,2.5,7.125,0.44125,3.0,3.75,1.0,2.625,6.5,9.125,4.0,2.875,0.625,4.75,8.75,German BBL
2021,F,38,David Walker,BAY,34,36.5,17.375,5.75,13.0,0.5525,3.5,8.0,0.53625,2.375,2.75,1.06,0.5,3.875,4.5,5.75,2.125,0.125,2.375,4.0,German BBL
2021,F,39,Christoph Philipps,RUL,17,16.25,16.0,4.375,8.375,0.645,2.125,4.625,0.58875,5.125,5.75,1.13125,2.75,6.5,9.25,1.875,2.5,0.875,3.25,10.0,German BBL
2021,F,40,Jacob Patrick,LUD,33,10.625,16.0,5.5,16.0,0.43374999999999997,3.875,10.625,0.44999999999999996,1.125,1.25,1.04125,2.125,2.5,4.75,1.75,1.75,0.375,1.875,9.125,German BBL
2021,F,41,Deron Washington,BC,15,26.625,15.0,5.625,16.875,0.41625,1.0,6.25,0.19,2.875,4.5,0.78125,3.0,7.75,10.75,6.25,1.375,0.0,4.875,7.5,German BBL
2021,F,42,Moritz Krimmer,RUL,14,7.25,14.75,5.875,8.875,0.83375,1.5,1.5,1.25,1.5,3.0,0.625,2.25,8.125,10.375,1.5,3.0,3.0,3.0,3.0,German BBL
2021,F,43,Mathis Moenninghoff,GOE,30,27.375,14.5,4.75,11.0,0.54125,3.0,8.0,0.46875,1.875,2.375,1.01,2.5,8.75,11.125,2.875,2.0,0.125,1.0,6.375,German BBL
2021,F,44,Dominique Johnson,BVC,29,17.875,13.875,4.75,11.125,0.53625,3.375,7.75,0.5325,1.0,1.25,0.9725,1.0,6.375,7.375,3.875,0.75,0.0,3.375,7.375,German BBL
2021,F,45,Malte Delow,BER,38,16.0,13.75,5.0,12.25,0.5125,1.5,6.25,0.29374999999999996,2.25,3.25,0.865,2.875,6.5,9.375,4.125,2.875,0.375,2.625,9.375,German BBL
2021,F,46,Jason George,BAY,23,10.875,13.5,4.875,11.375,0.52625,1.5,7.25,0.26,2.375,3.875,0.76875,1.25,6.875,8.125,1.75,0.875,0.625,2.375,7.5,German BBL
2021,F,47,Sasha Grant,BAY,31,12.875,12.75,4.0,10.75,0.45999999999999996,1.875,6.0,0.39125,3.0,4.375,0.8699999999999999,2.875,4.75,7.5,1.5,0.75,0.75,2.625,9.0,German BBL
2021,F,48,Julian Albus,OLI,30,13.875,12.375,4.5,10.125,0.5575,2.875,7.5,0.47625,0.5,0.5,1.25,0.75,4.5,5.25,5.25,2.0,0.375,3.625,9.125,German BBL
2021,F,49,Marco Voeller,FRA,30,11.0,12.125,5.25,11.375,0.5750000000000001,0.0,0.625,0.0,1.625,3.375,0.58375,6.375,6.875,13.25,3.625,1.625,0.5,3.25,9.375,German BBL
2021,F,50,Alex Ruoff,BRO,14,19.125,8.125,3.125,10.875,0.3525,1.125,5.875,0.2375,0.875,1.375,0.75,1.625,4.5,6.125,8.125,2.0,0.25,3.625,6.5,German BBL
2021,F,1,Jalen Reynolds,BAY,38,21.125,43.625,17.5,28.875,0.7575,0.125,0.375,0.3125,8.5,10.125,1.04375,4.625,11.25,15.875,5.25,3.5,2.5,4.625,8.125,German BBL
2021,F,2,Strahinja Micovic,TBB,32,30.625,34.25,11.875,23.375,0.6375,4.625,11.125,0.5175,5.875,7.125,1.02375,2.375,7.125,9.5,2.25,0.75,0.875,4.25,4.375,German BBL
2021,F,3,Jamel McLean,LUD,23,25.0,34.125,11.625,20.625,0.7037499999999999,0.875,2.5,0.45999999999999996,10.0,13.625,0.91625,6.75,9.5,16.25,3.75,3.375,1.25,4.0,7.0,German BBL
2021,F,4,Aubrey Dawkins,GOE,33,31.875,32.125,11.75,22.125,0.6587500000000001,5.25,11.375,0.57375,3.625,4.125,1.09625,2.125,6.25,8.375,2.625,2.375,0.25,4.125,5.375,German BBL
2021,F,5,Niels Giffey,BER,34,25.375,30.125,10.875,21.625,0.6275,3.5,8.625,0.5,5.0,5.625,1.115,2.75,7.875,10.625,3.75,1.875,0.375,4.0,7.625,German BBL
2021,F,6,Lukas Meisner,BLB,15,36.375,29.625,10.125,22.375,0.5675,6.0,13.875,0.545,3.25,4.75,0.8575,2.0,7.375,9.5,3.0,1.25,1.125,3.0,5.125,German BBL
2021,F,7,David Kravish,BRO,37,31.75,29.5,13.375,19.625,0.8512500000000001,0.0,0.125,0.0,2.75,3.25,1.1,6.125,12.875,19.0,5.25,1.875,2.25,4.5,5.75,German BBL
2021,F,8,Paul Zipser,BAY,37,29.125,28.75,9.25,18.75,0.61625,5.25,11.875,0.555,5.0,5.625,1.11,2.375,7.75,10.125,4.0,1.5,1.625,2.0,4.125,German BBL
2021,F,9,Will Vorhees,RAS,31,24.125,28.125,10.625,22.0,0.605,1.75,5.375,0.39375,5.125,7.375,0.8737499999999999,4.625,7.5,12.125,3.375,1.25,0.25,5.125,9.5,German BBL
2021,F,10,Scottie James,GIE,33,29.375,28.125,10.875,18.375,0.73875,1.625,4.625,0.4375,4.75,5.5,1.09125,5.625,9.5,15.125,3.125,1.125,1.0,3.0,6.75,German BBL
2021,F,11,Cameron Clark,RUL,21,28.125,27.375,10.875,21.5,0.63625,0.375,1.875,0.25,5.25,6.5,1.0050000000000001,2.5,7.75,10.25,1.125,2.75,0.5,2.875,5.625,German BBL
2021,F,12,Brandon Bowman,GIE,26,29.0,27.375,10.375,21.0,0.61625,2.125,8.0,0.34,4.5,5.125,1.1025,3.75,7.5,11.375,3.875,1.25,1.375,3.625,5.25,German BBL
2021,F,13,Philipp Herkenhoff,RAS,15,30.75,27.25,9.75,19.75,0.615,5.5,12.0,0.57375,2.25,4.75,0.60375,4.5,7.0,11.5,4.5,1.625,0.625,2.25,3.375,German BBL
2021,F,14,Jaleen Smith,LUD,41,41.75,27.25,9.375,22.75,0.5125,3.625,11.25,0.40875,4.875,5.625,1.09375,1.75,7.25,9.0,9.5,3.25,0.625,3.5,3.875,German BBL
2021,F,15,Christian Sengfelder,BRO,38,33.875,27.125,10.125,21.875,0.5800000000000001,2.875,8.75,0.40875,4.0,4.625,1.0625,4.125,7.125,11.25,2.375,1.25,0.125,1.875,4.25,German BBL
2021,F,16,Chase Fieler,BRO,33,26.125,26.875,10.0,19.75,0.63375,3.875,11.0,0.44625,3.0,4.0,0.92375,2.375,6.875,9.25,6.375,2.25,2.75,3.25,8.375,German BBL
2021,F,17,Martin Peterka,BLB,34,22.625,26.375,9.25,19.0,0.60875,5.0,10.875,0.56875,2.875,3.375,1.03625,4.25,5.0,9.25,3.75,1.0,0.25,2.25,6.25,German BBL
2021,F,18,Martin Breunig,EWE,37,20.25,26.125,10.125,17.75,0.70875,0.0,0.125,0.0,5.875,7.625,0.97,5.75,8.75,14.625,3.25,1.5,1.0,2.125,9.875,German BBL
2021,F,19,Luke Sikma,BER,34,27.375,25.875,10.375,19.875,0.6525000000000001,1.75,5.375,0.41000000000000003,3.25,4.625,0.8987499999999999,4.875,13.625,18.5,12.0,3.25,0.75,4.375,4.75,German BBL
2021,F,20,Jon Axel Gudmundsson,FRA,33,35.625,25.875,8.25,21.0,0.49,4.25,11.625,0.45375,5.125,7.0,0.92875,0.875,5.625,6.5,7.5,2.5,0.125,4.875,5.5,German BBL
2021,F,21,Matt Tiby,BAY,33,31.75,25.25,8.625,17.375,0.625,3.75,8.75,0.5425,4.125,5.125,1.02125,2.375,8.875,11.25,3.25,1.875,0.5,2.75,5.0,German BBL
2021,F,22,Perry Jones,OLI,19,26.0,24.75,9.625,23.25,0.515,2.625,8.5,0.38,3.0,4.375,0.8624999999999999,0.75,10.625,11.375,3.0,1.625,0.875,4.125,4.75,German BBL
2021,F,23,Terry Allen,HAM,37,33.125,24.375,8.875,19.375,0.57375,3.75,10.75,0.43374999999999997,2.875,3.5,1.035,3.0,6.125,9.125,3.5,1.875,0.5,1.625,4.0,German BBL
2021,F,24,Johannes Richter,GIE,11,28.875,24.375,9.0,18.625,0.60125,1.125,4.75,0.3125,5.25,5.875,1.1,6.875,7.125,14.0,2.625,1.125,0.25,3.25,9.875,German BBL
2021,F,25,Rasheed Moore,FRA,33,34.875,24.0,8.625,19.625,0.54875,3.25,8.625,0.46375,3.625,4.5,0.9962500000000001,2.5,5.875,8.5,2.875,0.875,0.375,2.0,4.125,German BBL
2021,F,26,Radii Caisin,CRA,23,8.125,23.875,7.625,16.125,0.59375,6.0,12.5,0.605,2.375,2.875,1.07125,1.625,4.5,6.0,1.625,0.75,0.0,0.75,10.125,German BBL
2021,F,27,Jonas Richter,BVC,34,25.75,23.25,9.625,20.25,0.59375,0.625,2.625,0.28250000000000003,3.5,5.625,0.77625,5.0,7.0,11.875,3.0,1.625,0.625,4.0,8.625,German BBL
2021,F,28,Kamari Murphy,FRA,34,24.25,22.875,8.25,15.5,0.6687500000000001,0.125,0.875,0.25,6.125,9.125,0.8500000000000001,3.125,8.625,11.75,1.875,1.375,0.875,4.875,6.875,German BBL
2021,F,29,Harper Kamp,GOE,31,22.875,22.75,7.875,16.625,0.58875,1.25,3.875,0.41625,5.875,7.25,1.01125,4.625,9.375,14.125,3.125,1.875,0.375,4.75,7.375,German BBL
2021,F,30,Tyson Ward,OLI,33,30.5,22.5,8.125,17.375,0.5874999999999999,1.5,4.625,0.39625,4.625,7.125,0.81625,3.25,6.875,10.0,6.375,2.625,0.5,5.25,7.375,German BBL
2021,F,31,Isiaha Mike,BVC,33,35.5,22.125,8.125,16.125,0.63,2.375,7.5,0.395,3.5,4.625,0.925,3.125,8.0,11.0,3.375,2.375,1.375,4.0,6.125,German BBL
2021,F,32,Gabriel de Oliveira,TBB,19,8.25,21.5,7.125,9.625,0.9375,0.0,0.5,0.0,7.125,11.0,0.8150000000000001,4.25,9.625,13.875,0.5,2.375,1.375,4.25,13.375,German BBL
2021,F,33,Johannes Richter,HAM,12,11.75,21.25,9.0,14.875,0.75875,1.0,2.625,0.5,2.125,2.125,1.25,5.25,9.5,14.875,1.625,2.625,0.5,3.125,14.375,German BBL
2021,F,34,Isaiah Philmore,TBB,18,28.125,21.125,7.375,15.125,0.6125,3.25,8.75,0.46625,3.125,3.75,1.05,1.5,5.5,7.0,2.375,1.5,0.5,2.625,5.5,German BBL
2021,F,35,Alen Pjanic,GIE,33,26.875,20.375,7.75,15.5,0.62875,3.0,7.375,0.49750000000000005,1.875,2.5,0.91625,2.5,6.375,8.75,2.5,2.625,1.5,1.75,8.5,German BBL
2021,F,36,Mateo Seric,BRO,18,7.375,20.25,7.25,17.375,0.5237499999999999,2.75,9.0,0.39125,2.75,2.75,1.25,1.125,5.0,6.125,0.5,0.5,0.0,2.25,12.875,German BBL
2021,F,37,Jesse Hunt,RAS,16,29.75,20.0,6.25,13.25,0.595,3.0,6.625,0.5650000000000001,4.375,6.875,0.795,3.75,10.875,14.625,2.375,0.75,1.0,3.0,6.75,German BBL
2021,F,38,Filip Stanic,BVC,13,17.875,19.375,8.75,17.375,0.625,0.0,0.0,0.0,1.875,7.375,0.32625000000000004,10.0,8.75,18.625,3.25,1.0,0.625,10.0,10.25,German BBL
2021,F,39,Dennis Kramer,GOE,32,10.25,18.875,7.125,16.25,0.54625,0.5,3.25,0.17875,4.125,6.0,0.865,4.125,9.375,13.5,3.875,0.75,1.625,5.0,13.375,German BBL
2021,F,40,James Gist,BAY,23,25.25,18.0,7.375,13.375,0.685,0.375,1.125,0.41625,2.875,4.25,0.83375,4.25,6.125,10.375,2.875,2.75,0.875,3.75,7.25,German BBL
2021,F,41,A.J. Brodeur,BC,10,27.5,17.75,8.125,12.875,0.7975,0.0,0.0,0.0,1.375,1.875,0.8925,3.875,6.875,10.625,4.875,2.75,1.875,2.125,4.625,German BBL
2021,F,42,Norense Odiase,BRO,12,10.625,17.75,4.75,8.875,0.66625,0.0,0.0,0.0,8.25,11.875,0.875,7.125,7.125,14.125,2.375,1.125,3.5,5.375,10.625,German BBL
2021,F,43,Haywood Highsmith,CRA,23,34.25,17.375,6.25,14.875,0.52125,2.25,8.25,0.34500000000000003,2.625,4.125,0.81375,3.25,6.5,9.75,3.0,3.125,1.375,3.0,6.25,German BBL
2021,F,44,Isaiah Wilkins,RUL,40,17.5,16.75,6.5,12.125,0.675,0.875,1.875,0.58875,2.875,4.5,0.80375,6.0,7.75,13.75,5.0,1.875,1.625,3.0,7.875,German BBL
2021,F,45,Kyndahl Hill,BC,34,36.125,16.125,5.5,13.0,0.5287499999999999,1.375,5.0,0.335,3.75,4.625,1.02,3.375,7.75,11.125,3.375,2.625,1.0,3.5,5.5,German BBL
2021,F,46,Marvin Ogunsipe,HAM,29,11.125,16.0,6.5,9.0,0.8975,0.0,0.0,0.0,3.0,5.625,0.6775,5.375,6.75,12.125,2.125,1.375,0.5,4.125,11.875,German BBL
2021,F,47,Fabian Bleck,CRA,38,34.5,16.0,6.25,12.25,0.63625,1.625,4.875,0.41125,1.875,2.875,0.8250000000000001,3.5,7.125,10.625,3.25,2.25,0.375,2.125,5.375,German BBL
2021,F,48,Benjamin David Lischka,TBB,16,19.5,14.625,4.75,12.0,0.5,1.25,3.375,0.44625,3.875,4.75,1.0,1.875,5.5,7.5,2.625,1.0,0.25,4.625,8.625,German BBL
2021,C,1,Aleksandar Marelja,BC,18,21.75,40.375,16.625,26.25,0.79375,2.25,5.375,0.53625,4.75,6.125,0.9762500000000001,3.0,7.5,10.5,3.625,1.75,0.625,4.75,5.0,German BBL
2021,C,2,Elias Harris,LUD,11,30.0,38.75,14.5,25.0,0.7274999999999999,0.0,2.0,0.0,9.75,12.875,0.9425,3.625,8.625,12.25,2.5,2.0,0.625,3.375,4.75,German BBL
2021,C,3,Rasid Mahalbasic,EWE,38,26.375,32.625,12.625,22.0,0.7137499999999999,0.25,1.5,0.25,7.125,9.375,0.96,4.375,13.125,17.375,11.25,2.125,0.875,7.5,8.125,German BBL
2021,C,4,John Bryant,GIE,22,32.375,32.125,12.375,21.875,0.7037499999999999,3.75,8.0,0.57625,3.75,5.0,0.9575,3.625,13.5,17.125,7.125,0.375,3.25,4.625,6.125,German BBL
2021,C,5,Dylan Osetkowski,RUL,40,30.875,32.0,10.5,21.875,0.6025,2.375,5.75,0.5187499999999999,8.5,10.625,1.0,4.125,9.5,13.625,6.0,2.875,0.625,4.375,5.375,German BBL
2021,C,6,Andreas Seiferth,BAY,34,22.5,31.875,12.875,22.125,0.73,0.0,0.625,0.0,6.125,7.0,1.07625,4.75,11.25,16.0,5.625,1.75,1.0,4.75,9.625,German BBL
2021,C,7,Murphy Holloway,OLI,11,26.5,31.375,14.125,25.125,0.70125,0.0,0.0,0.0,3.125,6.375,0.6,2.625,11.25,13.875,4.125,3.875,1.5,8.0,7.75,German BBL
2021,C,8,Bjorn Rohwer,RAS,23,9.75,31.0,11.125,20.875,0.665,1.0,3.0,0.41625,7.75,9.375,1.0262499999999999,4.0,10.75,14.75,4.75,1.375,0.625,5.0,12.75,German BBL
2021,C,9,Jamuni McNeace,CRA,30,22.375,30.75,13.0,19.125,0.8475,0.0,0.125,0.0,4.75,9.625,0.625,5.875,9.0,14.75,0.75,1.875,2.25,3.75,8.5,German BBL
2021,C,10,Dererk Pardon,BAY,34,27.625,30.5,11.625,17.125,0.8425,0.125,0.125,1.25,7.25,11.375,0.795,5.25,11.0,16.25,3.25,2.0,3.125,4.5,5.5,German BBL
2021,C,11,Maik Kotsar,HAM,36,36.625,30.25,11.875,20.625,0.72125,0.0,0.0,0.0,6.375,8.75,0.90875,5.5,8.125,13.5,3.625,2.25,0.625,3.125,4.625,German BBL
2021,C,12,JaJuan Johnson,BAY,37,25.375,30.0,12.625,21.75,0.72875,0.125,0.5,0.20875000000000002,4.625,6.25,0.9299999999999999,5.25,8.875,14.125,2.5,1.875,2.375,2.75,5.125,German BBL
2021,C,13,Nathan Boothe,EWE,28,30.0,29.875,12.0,23.875,0.625,2.75,7.375,0.46625,3.25,3.375,1.1837499999999999,3.375,7.375,10.75,4.875,0.75,1.125,2.625,6.125,German BBL
2021,C,14,Tai Odiase,GOE,34,34.125,29.375,12.0,21.125,0.70875,0.0,0.0,0.0,5.375,8.625,0.7737499999999999,5.375,8.625,14.0,0.625,0.875,3.25,3.625,4.875,German BBL
2021,C,15,Brekkott Chapman,OLI,16,27.75,29.0,9.0,22.125,0.5062500000000001,2.375,8.0,0.3725,8.625,10.125,1.0625,3.0,5.75,8.75,4.375,2.0,2.25,3.375,6.375,German BBL
2021,C,16,Benedikt Turudic,BLB,19,21.875,28.875,11.375,17.5,0.81125,0.125,1.25,0.17875,6.0,8.625,0.8599999999999999,7.0,9.875,17.0,4.0,2.375,2.375,5.75,8.125,German BBL
2021,C,17,Bogdan Radosavljevic,CRA,34,28.125,28.75,9.5,18.5,0.64125,2.75,6.875,0.49750000000000005,7.0,8.25,1.06125,2.875,9.125,12.0,3.75,1.25,0.5,5.75,8.75,German BBL
2021,C,18,Gavin Schilling,BLB,34,28.5,28.75,11.25,20.375,0.68625,0.0,0.25,0.0,6.25,11.625,0.675,7.625,12.125,19.75,3.0,1.125,1.125,5.0,7.625,German BBL
2021,C,19,Michael Kessens,FRA,26,24.0,26.75,10.625,18.5,0.7224999999999999,0.0,0.0,0.0,5.375,7.875,0.8525,6.375,10.625,17.0,2.625,1.0,1.125,6.125,9.0,German BBL
2021,C,20,Johannes Thiemann,BER,36,21.375,26.25,9.375,17.25,0.6775,1.375,4.25,0.40750000000000003,6.125,8.125,0.94875,4.875,9.625,14.5,4.25,2.5,0.375,3.75,5.625,German BBL
2021,C,21,Norris Agbakoko,EWE,10,5.375,25.375,12.625,16.875,0.9375,0.0,0.0,0.0,0.0,2.875,0.0,8.5,16.875,25.375,2.875,1.375,2.875,4.25,14.125,German BBL
2021,C,22,Dennis Clifford,RAS,20,34.25,24.0,9.75,14.5,0.8425,0.0,0.0,0.0,4.5,6.25,0.8987499999999999,4.25,12.125,16.375,4.25,1.125,2.0,4.75,5.625,German BBL
2021,C,23,Christ Koumadje,BER,20,14.5,23.75,9.5,12.375,0.96375,0.0,0.0,0.0,4.625,7.5,0.77625,5.375,13.625,19.125,1.5,1.75,4.625,4.375,7.75,German BBL
2021,C,24,Ben Lammers,BER,38,25.75,23.625,10.375,20.125,0.64625,0.0,0.75,0.0,2.75,3.5,0.97875,4.625,10.25,14.75,3.125,2.375,3.625,2.125,6.25,German BBL
2021,C,25,Aric Holman,RUL,40,20.375,23.5,8.625,17.5,0.61875,3.375,8.125,0.52,2.875,3.875,0.9225,4.0,9.25,13.25,3.125,1.25,3.0,2.875,6.125,German BBL
2021,C,26,Shevon Thompson,BRO,23,10.25,23.25,10.5,16.25,0.8087500000000001,0.0,0.0,0.0,2.25,3.5,0.795,8.625,11.125,19.75,0.375,1.625,1.625,6.125,9.625,German BBL
2021,C,27,Leon Radosevic,BAY,42,23.25,22.75,9.125,17.125,0.6637500000000001,1.25,3.125,0.48750000000000004,3.25,4.625,0.89625,3.5,6.875,10.375,2.625,1.125,1.125,2.5,5.875,German BBL
2021,C,28,Tim Schneider,BER,45,17.125,21.625,7.75,16.625,0.58875,3.75,8.75,0.54125,2.25,3.25,0.87125,3.5,8.625,12.125,2.875,1.125,0.625,2.75,5.125,German BBL
2021,C,29,James Thompson IV,TBB,34,24.75,21.5,7.875,13.625,0.7274999999999999,0.125,0.75,0.3125,5.375,8.125,0.8375,7.125,11.25,18.375,1.25,1.375,1.75,4.5,7.5,German BBL
2021,C,30,Leon Kratzer,TBB,31,21.0,21.125,9.875,18.25,0.67625,0.0,0.0,0.0,1.375,4.5,0.385,6.25,15.625,21.875,3.125,2.25,2.75,3.875,10.5,German BBL
2021,C,31,Jonas Wohlfarth-Bottermann,LUD,40,16.625,21.125,8.75,15.125,0.7274999999999999,0.0,0.125,0.0,3.5,7.125,0.615,8.5,8.625,17.125,2.25,1.75,1.5,4.0,11.0,German BBL
2021,C,32,Chad Brown,GIE,12,15.5,21.0,8.0,19.375,0.52125,0.0,0.375,0.0,4.875,8.875,0.68125,7.625,7.25,14.875,1.25,0.75,5.25,2.875,7.25,German BBL
2021,C,33,Niklas Wimberg,BVC,26,33.625,19.25,6.75,14.25,0.5874999999999999,2.375,6.75,0.4325,3.5,3.75,1.19125,2.25,8.25,10.5,3.25,2.0,2.375,3.125,5.375,German BBL
2021,C,34,Philipp Hartwich,BC,33,19.625,16.25,6.75,10.875,0.77125,0.0,0.0,0.0,2.75,4.75,0.73125,6.25,7.0,13.25,1.875,1.875,6.5,4.375,11.0,German BBL
2021,C,35,Kresimir Nikic,BER,13,9.875,15.125,5.25,11.625,0.5625,0.0,0.0,0.0,4.625,5.875,1.0,3.5,6.375,9.875,1.75,1.75,1.125,4.125,3.5,German BBL
2021,C,36,Jannik Gottsche,BLB,21,4.75,9.0,3.75,6.0,0.78125,0.0,0.0,0.0,1.5,6.0,0.3125,2.25,9.0,11.25,2.25,0.0,3.0,3.75,16.5,German BBL
2022,G,1,Parker Jackson-Cartwright,TBB,37,37.375,40.875,14.0,31.75,0.55,4.125,12.375,0.41875,8.75,11.25,0.9725,1.875,5.125,7.0,14.0,4.125,0.25,6.375,4.875,German BBL
