Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2005,SG,19,Laurent Sciarra,GRV,25,36.4,14.1,4.0,8.4,.478,1.9,4.7,.404,4.2,4.7,.888,1.0,5.2,6.2,9.9,1.9,0.0,2.6,3.8
2005,SG,20,Boban Savovic,JLB,30,22.4,14.0,4.8,13.0,.368,1.7,6.4,.270,2.7,3.8,.717,2.5,3.9,6.4,3.9,2.4,0.1,2.9,7.0
2005,SG,21,Yannick Bokolo,LEM,32,20.3,13.7,4.9,11.2,.444,1.1,4.9,.227,2.7,4.4,.600,1.0,4.3,5.3,4.9,2.2,0.3,2.5,3.6
2005,SG,22,Yohann Sangare,LYV,35,14.7,12.8,4.6,10.1,.454,1.4,3.9,.357,2.2,2.6,.857,1.6,3.1,4.7,5.3,2.6,0.4,3.3,4.0
2005,SG,23,Corey Crowder,CHA,31,15.6,9.5,3.5,9.1,.380,1.8,6.1,.290,0.8,1.3,.615,1.8,6.0,7.8,1.8,2.2,0.0,1.6,4.6
2005,SF,1,Jermaine Guice,SLH,35,39.2,25.3,7.1,14.1,.504,2.8,6.7,.421,8.3,9.9,.838,1.3,4.0,5.3,6.9,3.3,0.1,3.4,2.9
2005,SF,2,Darius Lane,ROA,26,31.3,24.9,8.8,19.6,.447,3.9,10.8,.366,3.4,4.2,.792,2.1,3.8,5.9,2.2,2.7,0.2,1.8,3.9
2005,SF,3,John McCord,STR,36,23.7,24.7,9.9,16.3,.607,0.2,0.7,.231,4.7,7.0,.672,4.6,6.6,11.2,2.5,1.1,0.6,2.5,3.6
2005,SF,4,Maxime Zianveni,NAN,38,24.5,24.3,9.7,18.0,.540,1.2,3.4,.354,3.7,5.4,.692,4.2,8.7,12.9,2.4,2.6,1.1,4.2,5.9
2005,SF,5,K'Zell Wesson,GRV,33,34.3,23.3,9.2,16.1,.568,0.6,1.8,.326,4.3,6.8,.638,4.8,9.8,14.6,4.1,1.2,1.1,4.5,4.4
2005,SF,6,Martynas Andriukaitis,JAV,27,23.4,22.6,8.4,19.7,.427,3.0,8.9,.333,2.7,3.6,.750,2.5,5.5,8.1,1.8,1.2,0.2,2.9,6.2
2005,SF,7,Franck Bouteille,HYT,28,21.6,22.4,8.6,14.6,.592,1.3,3.4,.372,3.8,5.3,.716,2.4,4.9,7.3,3.3,1.5,0.2,2.9,7.9
2005,SF,8,Laurent Bernard,HYT,29,32.9,21.4,7.3,15.0,.488,1.7,4.7,.362,5.0,7.0,.714,1.3,3.3,4.6,3.1,2.0,0.3,2.7,3.9
