Year,Player,Pos,HT,WT,Team,Birth City,Draft Status,Nationality
2022,Vassilis Xanthopoulos,G,6-2,205,AEK Athens,Thessaloniki,"2006 NBA Draft, Undrafted",Greece
2022,James Young,G,6-6,215,Kolossos Rodou BC,Rochester (MI),2014 Rnd 1 Pick 17,United States
2022,Joe Young,G,6-2,180,ASP Promitheas Patras,Houston (TX),2015 Rnd 2 Pick 13,United States
2022,Thodoris Zaras,G,6-5,215,GS Lavrio,Thessaloniki,"2009 NBA Draft, Undrafted",Greece
2022,Evangelos Zougris,F,6-8,249,Peristeri BC,N/A,2026 NBA Draft Eligible,Greece
2023,Veniamin Abosi,F,6-6,-,Olympiacos,N/A,2028 NBA Draft Eligible,Greece
2023,Dimitrios Agravanis,F,6-10,210,Panathinaikos,Athens,2015 Rnd 2 Pick 29,Greece
2023,Giannikos Aivazidis,F,6-4,-,GS Lavrio,N/A,2026 NBA Draft Eligible,Greece
2023,Alex Alexakis,GF,6-4,-,Peristeri BC,N/A,2029 NBA Draft Eligible,Greece
2023,Justin Alston,F,6-8,230,PAOK BC,Washington (DC),"2017 NBA Draft, Undrafted",United States
2023,Solonas Angeli,F,6-8,-,AS Karditsas,N/A,2025 NBA Draft Eligible,Cyprus
2023,Kostas Antetokounmpo,F,6-10,200,Panathinaikos,Athens,2018 Rnd 2 Pick 30,GreeceUnited States
2023,Nikos Arsenopoulos,G,6-5,191,PAOK BC,Maroussi,"2022 NBA Draft, Undrafted",Greece
2023,Neoklis Avdalas,GF,6-8,187,Panathinaikos,Athens,2028 NBA Draft Eligible,Greece
2023,Olek Balcerowski,C,7-1,230,Panathinaikos,Swidnica,"2022 NBA Draft, Undrafted",Poland
2023,Kris Bankston,F,6-8,240,Aris BC,Little Rock (AR),"2023 NBA Draft, Undrafted",United States
2023,Manny Bates,F,6-11,230,Aris BC,Fayetteville (NC),"2023 NBA Draft, Undrafted",United States
2023,Athanasios Bazinas,G,6-5,-,ASP Promitheas Patras,N/A,2025 NBA Draft Eligible,Greece
2023,Laurynas Beliauskas,G,6-4,175,PAOK BC,Klaipeda,"2019 NBA Draft, Undrafted",Lithuania
2023,Justin Bieber,G,6-2,190,AS Apollon Patras,Fairview (MT),"2018 NBA Draft, Undrafted",United States
2023,Sotiris Billis,G,6-7,200,Kolossos Rodou BC,Amarousio,"2018 NBA Draft, Undrafted",Greece
2023,Delaney Blaylock,GF,6-5,190,AS Apollon Patras,Wyoming (MI),"2019 NBA Draft, Undrafted",United States
2023,Trevor Blondin,G,6-4,195,AS Apollon Patras,Haymarket (VA),"2019 NBA Draft, Undrafted",United States
2023,Roberts Blumbergs,F,6-10,220,Aris BC,Ventspils,"2020 NBA Draft, Undrafted",Latvia
2023,Ryan Boatright,G,5-11,175,AS Apollon Patras,Aurora (IL),"2015 NBA Draft, Undrafted",United StatesArmenia
2023,Lefteris Bochoridis,G,6-5,190,Aris BC,Thessaloniki,"2016 NBA Draft, Undrafted",Greece
2023,Georgios Bogris,FC,6-11,235,Maroussi BC,Athens,"2011 NBA Draft, Undrafted",Greece
2023,Luka Brajkovic,F,6-10,250,Kolossos Rodou BC,Feldkirch,"2022 NBA Draft, Undrafted",Austria
2023,Ignas Brazdeikis,F,6-7,221,Olympiacos,Kaunas,2019 Rnd 2 Pick 17,LithuaniaCanada
2023,Isaiah Briscoe,G,6-3,210,Maroussi BC,Union (NJ),"2017 NBA Draft, Undrafted",United States
2023,Chad Brown,C,6-9,245,AS Apollon Patras,Deltona (FL),"2019 NBA Draft, Undrafted",United States
2023,Shaq Buchanan,G,6-3,190,AS Karditsas,Madison (MS),"2019 NBA Draft, Undrafted",United States
2023,Isaiah Canaan,G,6-0,200,Olympiacos,Biloxi (MS),2013 Rnd 2 Pick 4,United States
2023,Marcus Carr,G,6-2,175,Aris BC,Toronto,"2023 NBA Draft, Undrafted",Canada
2023,Xavier Castaneda,G,6-1,188,GS Lavrio,Chicago (IL),"2023 NBA Draft, Undrafted",United States
2023,Emmanouil Chatzidakis,C,6-10,212,AEK Athens,Amarousio,"2022 NBA Draft, Undrafted",Greece
2023,Ioannis Chatzinikolas,G,6-4,187,Kolossos Rodou BC,Amarousio,"2017 NBA Draft, Undrafted",Greece
2023,Nikos Chougkaz,F,6-9,200,Peristeri BC,Athens,"2021 NBA Draft, Undrafted",Greece
2023,Vassilis Christidis,F,6-9,240,AS Karditsas,Thessaloniki,"2020 NBA Draft, Undrafted",Greece
2023,Linos Chrysikopoulos,F,6-9,209,ASP Promitheas Patras,Corfu,"2014 NBA Draft, Undrafted",Greece
