PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,Year,Season,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FROM_YEAR,TO_YEAR,PLAYER_HEIGHT_METERS
1743,Bruno Sundov,1610612738,BOS,23.0,26,16,10,0.615,48.3,4.9,19.5,0.25,1.4,5.6,0.25,0.0,0.7,0.0,2.8,7.0,9.8,2.4,3.1,2.1,1.0,1.4,8.4,0.0,11.1,2002-03,Regular Season,,Croatia,1998,2,35,14,C,7-2,260.0,1998,2004,2.18
1743,Bruno Sundov,1610612752,NYK,24.0,5,1,4,0.2,52.1,6.8,16.9,0.4,0.0,0.0,0.0,5.1,10.2,0.5,3.4,13.6,16.9,1.7,5.1,0.0,0.0,0.0,15.3,0.0,18.6,2003-04,Regular Season,,Croatia,1998,2,35,14,C,7-2,260.0,1998,2004,2.18
1743,Bruno Sundov,1610612752,NYK,25.0,21,8,13,0.381,46.9,7.5,25.3,0.297,0.7,2.1,0.333,1.4,1.4,1.0,4.1,4.8,8.9,1.4,4.1,1.4,1.4,1.4,11.0,0.0,17.1,2004-05,Regular Season,,Croatia,1998,2,35,14,C,7-2,260.0,1998,2004,2.18
1725,Rasho Nesterovic,1610612750,MIN,23.0,2,0,2,0.0,49.5,4.9,19.7,0.25,0.0,0.0,0.0,3.3,3.3,1.0,4.9,8.2,13.1,1.6,1.6,0.0,0.0,0.0,8.2,0.0,13.1,1998-99,Regular Season,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612750,MIN,23.0,3,0,3,0.0,54.3,7.5,15.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,5.7,13.2,5.7,1.9,0.0,0.0,3.8,7.5,0.0,15.1,1998-99,Playoffs,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612750,MIN,24.0,82,50,32,0.61,51.2,6.1,12.8,0.476,0.0,0.1,0.0,1.7,3.1,0.573,4.0,7.2,11.2,2.8,2.1,0.6,2.5,0.8,7.8,0.3,14.0,1999-00,Regular Season,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612750,MIN,24.0,4,1,3,0.25,57.8,5.1,11.6,0.44,0.0,0.0,0.0,1.4,2.8,0.5,2.3,3.7,6.0,2.8,1.9,1.4,3.2,0.5,9.3,1.4,11.6,1999-00,Playoffs,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612750,MIN,25.0,73,41,32,0.562,50.5,6.0,13.0,0.461,0.0,0.0,0.0,1.4,2.7,0.523,4.0,7.6,11.7,1.8,2.2,1.0,2.6,1.1,7.7,0.0,13.4,2000-01,Regular Season,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612750,MIN,25.0,4,1,3,0.25,51.2,5.2,13.5,0.385,0.0,0.0,0.0,0.0,0.0,0.0,5.2,7.3,12.5,3.1,3.1,1.0,3.1,2.1,9.4,0.0,10.4,2000-01,Playoffs,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612750,MIN,26.0,82,50,32,0.61,52.4,7.6,15.5,0.493,0.0,0.0,0.0,0.9,1.7,0.549,4.7,7.9,12.6,1.8,2.2,1.1,2.6,1.1,6.2,0.0,16.2,2001-02,Regular Season,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612750,MIN,26.0,3,0,3,0.0,48.8,7.9,16.3,0.484,0.0,0.0,0.0,2.1,4.7,0.444,3.2,7.4,10.5,1.6,2.1,0.5,0.0,1.1,5.3,0.0,17.9,2001-02,Playoffs,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612750,MIN,27.0,77,47,30,0.61,51.6,8.8,16.8,0.525,0.0,0.0,0.0,1.3,2.1,0.642,3.2,7.9,11.1,2.5,2.2,0.9,2.6,1.3,5.6,0.0,19.0,2002-03,Regular Season,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612750,MIN,27.0,6,2,4,0.333,51.4,5.8,11.5,0.5,0.0,0.0,0.0,1.2,1.8,0.667,2.7,6.4,9.1,1.2,1.5,0.3,1.2,2.4,8.5,0.0,12.7,2002-03,Playoffs,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612759,SAS,28.0,82,57,25,0.695,53.0,7.4,15.7,0.469,0.0,0.0,0.0,1.2,2.6,0.474,5.8,8.4,14.2,2.6,2.4,1.1,3.7,0.9,5.5,0.0,15.9,2003-04,Regular Season,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612759,SAS,28.0,10,6,4,0.6,55.1,6.1,14.0,0.433,0.0,0.2,0.0,0.2,1.3,0.167,4.4,7.1,11.5,2.1,1.7,0.6,2.3,0.8,8.0,0.0,12.4,2003-04,Playoffs,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612759,SAS,29.0,70,51,19,0.729,52.8,5.9,12.7,0.46,0.0,0.0,0.0,0.4,0.9,0.467,5.5,8.2,13.6,2.1,2.2,0.9,3.5,0.6,6.1,0.0,12.2,2004-05,Regular Season,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612759,SAS,29.0,15,11,4,0.733,52.1,2.3,5.5,0.417,0.0,0.0,0.0,0.0,0.9,0.0,5.0,6.8,11.9,0.9,1.8,0.5,2.3,1.4,7.3,0.0,4.6,2004-05,Playoffs,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612759,SAS,30.0,80,61,19,0.763,53.1,6.0,11.7,0.515,0.0,0.1,0.0,0.6,1.1,0.6,4.0,6.8,10.8,1.2,1.9,0.7,3.1,0.5,7.3,1.6,12.7,2005-06,Regular Season,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612759,SAS,30.0,9,5,4,0.556,50.6,4.9,8.4,0.579,0.4,0.4,1.0,0.9,0.9,1.0,3.1,10.2,13.3,0.4,0.9,0.9,2.2,0.9,7.5,1.8,11.1,2005-06,Playoffs,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612761,TOR,31.0,80,46,34,0.575,52.1,7.1,13.1,0.546,0.0,0.0,0.0,1.1,1.6,0.68,3.6,7.6,11.2,2.3,1.7,1.1,2.6,0.7,6.0,2.5,15.3,2006-07,Regular Season,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612761,TOR,31.0,5,2,3,0.4,52.9,5.2,11.1,0.467,0.0,0.0,0.0,2.2,2.2,1.0,7.4,9.6,17.0,2.2,3.0,0.0,1.5,0.0,3.0,2.2,12.6,2006-07,Playoffs,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612761,TOR,32.0,71,35,36,0.493,52.5,9.1,16.5,0.55,0.0,0.1,0.333,1.3,1.7,0.755,4.6,7.5,12.1,2.9,2.1,0.7,1.8,1.0,4.7,2.3,19.5,2007-08,Regular Season,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612761,TOR,32.0,5,1,4,0.2,55.0,7.9,15.7,0.5,0.0,0.0,0.0,0.7,1.4,0.5,2.1,7.1,9.3,2.1,3.6,0.7,1.4,2.9,10.0,1.4,16.4,2007-08,Playoffs,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612754,IND,33.0,70,30,40,0.429,49.3,9.1,17.7,0.513,0.0,0.0,0.0,1.0,1.3,0.781,3.8,6.0,9.7,4.4,2.6,1.2,1.5,0.9,6.9,2.0,19.2,2008-09,Regular Season,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1725,Rasho Nesterovic,1610612761,TOR,34.0,42,19,23,0.452,49.2,9.6,17.7,0.544,0.0,0.0,0.0,0.1,0.6,0.2,4.4,6.2,10.6,3.0,1.9,1.2,2.0,0.7,6.4,1.4,19.4,2009-10,Regular Season,,Slovenia,1998,1,17,12,C,7-0,255.0,1998,2009,2.13
1735,Vladimir Stepania,1610612760,SEA,23.0,23,11,12,0.478,50.3,8.6,20.2,0.424,0.0,0.5,0.0,3.4,6.5,0.525,4.4,7.8,12.1,1.9,5.2,1.6,3.7,1.1,9.4,0.3,20.6,1998-99,Regular Season,,Georgia,1998,1,27,11,C,7-1,255.0,1998,2003,2.16
1735,Vladimir Stepania,1610612760,SEA,24.0,30,19,11,0.633,46.1,6.6,18.0,0.367,0.0,1.4,0.0,3.9,8.2,0.472,4.8,5.9,10.7,0.7,5.0,2.3,2.5,1.8,10.0,1.4,17.0,1999-00,Regular Season,,Georgia,1998,1,27,11,C,7-1,255.0,1998,2003,2.16
1735,Vladimir Stepania,1610612751,NJN,25.0,29,6,23,0.207,50.4,5.1,15.9,0.318,0.2,0.7,0.25,4.5,6.1,0.735,6.3,13.4,19.7,2.9,3.4,1.8,2.0,1.1,8.5,0.0,14.8,2000-01,Regular Season,,Georgia,1998,1,27,11,C,7-1,255.0,1998,2003,2.16
1735,Vladimir Stepania,1610612748,MIA,26.0,67,31,36,0.463,52.8,7.0,14.9,0.47,0.1,0.1,0.5,3.0,6.2,0.481,6.0,10.2,16.1,1.0,3.1,1.4,2.6,1.3,6.2,0.2,17.0,2001-02,Regular Season,,Georgia,1998,1,27,11,C,7-1,255.0,1998,2003,2.16
1735,Vladimir Stepania,1610612748,MIA,27.0,79,24,55,0.304,54.9,6.4,14.7,0.433,0.0,0.0,0.0,2.4,4.6,0.53,7.3,11.8,19.1,0.8,2.4,1.5,1.4,1.5,5.8,0.0,15.2,2002-03,Regular Season,,Georgia,1998,1,27,11,C,7-1,255.0,1998,2003,2.16
1735,Vladimir Stepania,1610612757,POR,28.0,42,17,25,0.405,54.2,5.1,12.3,0.417,0.0,0.0,0.0,2.6,4.3,0.611,6.0,9.0,14.9,2.7,2.3,1.3,1.8,1.3,7.3,0.0,12.9,2003-04,Regular Season,,Georgia,1998,1,27,11,C,7-1,255.0,1998,2003,2.16
1893,Aleksandar Radojevic,1610612761,TOR,23.0,3,0,3,0.0,42.5,3.5,12.3,0.286,0.0,0.0,0.0,5.3,10.5,0.5,3.5,10.5,14.0,1.8,8.8,3.5,1.8,1.8,8.8,1.8,12.3,1999-00,Regular Season,,Bosnia and Herzegovina,1999,1,12,51,C,7-3,250.0,1999,2004,2.21
1893,Aleksandar Radojevic,1610612762,UTA,28.0,12,1,11,0.083,51.7,2.4,7.7,0.316,0.0,0.0,0.0,2.8,4.0,0.7,3.6,7.7,11.3,2.4,6.0,0.0,0.8,2.0,12.9,0.0,7.7,2004-05,Regular Season,,Bosnia and Herzegovina,1999,1,12,51,C,7-3,250.0,1999,2004,2.21
2053,Dalibor Bagaric,1610612741,CHI,20.0,35,9,26,0.257,50.4,3.3,12.6,0.262,0.0,0.2,0.0,2.5,5.4,0.464,4.3,6.6,10.9,1.9,4.1,1.7,3.1,1.9,8.5,0.0,9.1,2000-01,Regular Season,,Croatia,2000,1,24,11,C,7-1,290.0,2000,2002,2.16
2053,Dalibor Bagaric,1610612741,CHI,21.0,50,13,37,0.26,51.6,5.9,14.5,0.404,0.0,0.1,0.0,3.3,5.7,0.586,4.5,8.7,13.2,1.9,3.7,1.4,2.0,1.5,8.8,0.1,15.0,2001-02,Regular Season,,Croatia,2000,1,24,11,C,7-1,290.0,2000,2002,2.16
2053,Dalibor Bagaric,1610612741,CHI,22.0,10,3,7,0.3,48.8,5.2,16.8,0.308,0.0,0.0,0.0,1.9,2.6,0.75,4.5,8.4,12.9,2.6,3.2,1.9,1.9,2.6,7.1,0.0,12.3,2002-03,Regular Season,,Croatia,2000,1,24,11,C,7-1,290.0,2000,2002,2.16
1434,Dragan Tarlac,1610612741,CHI,28.0,43,4,39,0.093,52.1,3.4,8.6,0.394,0.0,0.0,0.0,2.2,2.9,0.758,3.2,7.4,10.6,2.7,3.3,0.6,1.7,0.6,8.3,0.1,9.0,2000-01,Regular Season,,Serbia,1995,2,31,12,C,6-11,270.0,2000,2000,2.11
2069,Hanno Mottola,1610612737,ATL,24.0,73,22,51,0.301,49.3,6.1,13.8,0.444,0.0,0.1,0.0,3.6,4.5,0.811,2.4,6.2,8.7,1.2,3.3,0.5,0.4,1.6,8.1,0.0,15.9,2000-01,Regular Season,Utah,Finland,2000,2,40,13,C,6-11,247.0,2000,2001,2.11
2069,Hanno Mottola,1610612737,ATL,25.0,82,33,49,0.402,50.9,6.3,14.3,0.44,0.0,0.5,0.077,2.1,2.8,0.75,3.0,7.0,10.0,1.9,2.6,0.7,0.7,1.5,6.5,0.0,14.7,2001-02,Regular Season,Utah,Finland,2000,2,40,13,C,6-11,247.0,2000,2001,2.11
2054,Jake Tsakalidis,1610612756,PHX,22.0,57,36,21,0.632,51.3,5.5,11.7,0.47,0.0,0.0,0.0,2.9,4.9,0.593,4.5,8.6,13.1,1.0,3.6,0.5,3.0,1.4,7.4,0.0,13.9,2000-01,Regular Season,,Greece,2000,1,25,25,C,7-2,290.0,2000,2006,2.18
2054,Jake Tsakalidis,1610612756,PHX,22.0,4,1,3,0.25,47.7,3.8,10.2,0.375,0.0,0.0,0.0,0.0,0.0,0.0,6.4,11.5,17.8,0.0,0.6,0.0,4.5,0.6,7.0,0.0,7.6,2000-01,Playoffs,,Greece,2000,1,25,25,C,7-2,290.0,2000,2006,2.18
2054,Jake Tsakalidis,1610612756,PHX,23.0,67,29,38,0.433,51.5,6.2,13.0,0.475,0.0,0.0,0.0,3.6,5.2,0.698,4.2,7.9,12.2,0.7,2.5,0.7,2.2,1.7,6.3,0.0,16.0,2001-02,Regular Season,,Greece,2000,1,25,25,C,7-2,290.0,2000,2006,2.18
2054,Jake Tsakalidis,1610612756,PHX,24.0,33,18,15,0.545,51.0,5.7,12.7,0.452,0.0,0.0,0.0,3.7,5.5,0.672,4.2,7.2,11.5,1.2,2.4,0.6,1.6,2.4,7.5,0.0,15.1,2002-03,Regular Season,,Greece,2000,1,25,25,C,7-2,290.0,2000,2006,2.18
2054,Jake Tsakalidis,1610612763,MEM,25.0,40,25,15,0.625,50.6,6.4,12.7,0.504,0.0,0.0,0.0,3.4,5.8,0.59,3.5,8.7,12.2,1.7,2.2,0.9,2.1,1.1,7.5,0.1,16.2,2003-04,Regular Season,,Greece,2000,1,25,25,C,7-2,290.0,2000,2006,2.18
2054,Jake Tsakalidis,1610612763,MEM,25.0,1,0,1,0.0,58.7,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,40.0,2003-04,Playoffs,,Greece,2000,1,25,25,C,7-2,290.0,2000,2006,2.18
2054,Jake Tsakalidis,1610612763,MEM,26.0,31,19,12,0.613,52.3,6.0,11.9,0.5,0.0,0.0,0.0,2.6,3.4,0.778,3.9,6.5,10.4,1.9,2.2,0.6,3.0,1.5,7.8,0.0,14.5,2004-05,Regular Season,,Greece,2000,1,25,25,C,7-2,290.0,2000,2006,2.18
2054,Jake Tsakalidis,1610612763,MEM,27.0,51,30,21,0.588,54.6,7.5,12.3,0.606,0.0,0.0,0.0,4.3,6.5,0.655,5.8,10.0,15.8,1.0,2.9,1.0,2.4,1.4,8.0,4.9,19.2,2005-06,Regular Season,,Greece,2000,1,25,25,C,7-2,290.0,2000,2006,2.18
2054,Jake Tsakalidis,1610612763,MEM,27.0,4,0,4,0.0,56.1,5.7,9.4,0.6,0.0,0.0,0.0,0.9,1.9,0.5,3.8,6.6,10.4,1.9,6.6,0.9,0.9,0.0,12.3,0.9,12.3,2005-06,Playoffs,,Greece,2000,1,25,25,C,7-2,290.0,2000,2006,2.18
2054,Jake Tsakalidis,1610612745,HOU,28.0,36,12,24,0.333,52.8,3.9,9.8,0.403,0.0,0.0,0.0,3.5,5.3,0.667,5.7,8.4,14.1,0.7,3.3,1.1,1.6,0.9,6.9,4.1,11.4,2006-07,Regular Season,,Greece,2000,1,25,25,C,7-2,290.0,2000,2006,2.18
2054,Jake Tsakalidis,1610612745,HOU,28.0,1,0,1,0.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,1.0,16.7,50.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,16.7,33.3,2006-07,Playoffs,,Greece,2000,1,25,25,C,7-2,290.0,2000,2006,2.18
2200,Pau Gasol,1610612763,MEM,21.0,82,23,59,0.28,51.4,9.4,18.2,0.518,0.0,0.1,0.2,5.8,8.2,0.709,4.1,8.4,12.5,3.8,3.8,0.7,2.9,1.8,3.3,0.0,24.7,2001-02,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612763,MEM,22.0,82,28,54,0.341,50.4,9.7,19.1,0.51,0.0,0.2,0.1,7.1,9.7,0.736,3.3,9.0,12.3,3.9,3.6,0.6,2.5,1.6,3.8,0.0,26.6,2002-03,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612763,MEM,23.0,78,49,29,0.628,50.8,10.5,21.8,0.482,0.1,0.3,0.267,7.6,10.6,0.714,4.3,8.2,12.4,4.1,3.9,0.9,2.7,2.7,3.8,0.0,28.6,2003-04,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612763,MEM,23.0,4,0,4,0.0,54.1,11.3,19.8,0.571,0.0,0.0,0.0,7.3,8.1,0.9,1.6,6.5,8.1,4.0,2.0,1.6,2.4,2.0,4.0,0.0,29.8,2003-04,Playoffs,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612763,MEM,24.0,56,28,28,0.5,53.0,10.6,20.6,0.514,0.0,0.2,0.167,8.4,10.9,0.768,3.9,8.3,12.2,4.0,4.1,1.1,2.8,2.1,4.3,0.0,29.6,2004-05,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612763,MEM,24.0,4,0,4,0.0,51.7,15.2,31.3,0.488,0.4,0.4,1.0,2.3,4.7,0.5,5.9,5.9,11.7,3.9,2.7,0.8,2.7,3.5,4.7,0.0,33.2,2004-05,Playoffs,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612763,MEM,25.0,80,47,33,0.588,54.6,10.4,20.8,0.503,0.1,0.2,0.25,7.4,10.7,0.689,3.3,9.1,12.4,6.5,4.1,0.8,2.7,2.0,3.2,9.5,28.3,2005-06,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612763,MEM,25.0,4,0,4,0.0,56.8,10.4,24.1,0.433,0.0,0.4,0.0,8.3,10.8,0.767,1.4,8.3,9.7,4.3,4.0,0.7,1.8,1.8,4.0,10.1,29.1,2005-06,Playoffs,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612763,MEM,26.0,59,17,42,0.288,49.7,10.8,20.0,0.538,0.1,0.3,0.273,7.0,9.3,0.748,3.5,10.1,13.5,4.7,3.8,0.7,2.9,1.7,3.2,8.2,28.6,2006-07,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612747,LAL,27.0,66,32,34,0.485,50.0,10.1,18.9,0.534,0.1,0.3,0.25,6.2,7.7,0.807,3.3,8.5,11.8,4.5,2.6,0.6,2.1,1.2,3.0,6.7,26.5,2007-08,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612747,LAL,27.0,21,14,7,0.667,50.9,8.6,16.2,0.53,0.0,0.0,0.0,4.4,6.3,0.692,3.4,8.5,11.9,5.1,2.7,0.7,2.4,1.4,3.7,6.1,21.6,2007-08,Playoffs,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612747,LAL,28.0,81,64,17,0.79,50.2,9.9,17.5,0.567,0.0,0.0,0.5,5.7,7.3,0.781,4.4,8.7,13.1,4.8,2.6,0.9,1.4,1.1,2.9,6.2,25.6,2008-09,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612747,LAL,28.0,23,16,7,0.696,52.2,9.0,15.5,0.58,0.0,0.0,0.0,5.6,7.9,0.714,3.8,10.2,14.0,3.3,2.5,1.1,2.5,1.0,3.9,6.7,23.6,2008-09,Playoffs,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612747,LAL,29.0,65,46,19,0.708,50.7,9.5,17.8,0.536,0.0,0.1,0.0,6.0,7.6,0.79,5.1,10.4,15.5,4.6,3.0,0.8,2.4,1.3,3.2,6.9,25.1,2009-10,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612747,LAL,29.0,23,16,7,0.696,52.2,9.4,17.5,0.539,0.0,0.2,0.0,6.9,9.0,0.759,5.3,9.3,14.6,4.6,2.5,0.5,2.7,1.5,3.6,8.5,25.7,2009-10,Playoffs,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612747,LAL,30.0,82,57,25,0.695,51.8,10.1,19.1,0.529,0.0,0.1,0.333,6.0,7.3,0.823,4.6,9.7,14.3,4.7,2.4,0.8,2.2,1.4,3.5,6.2,26.3,2010-11,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612747,LAL,30.0,10,4,6,0.4,54.0,7.1,16.9,0.42,0.2,0.3,0.5,5.4,6.8,0.8,4.8,6.9,11.8,5.7,2.6,0.6,2.6,1.4,5.0,5.7,19.8,2010-11,Playoffs,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612747,LAL,31.0,65,41,24,0.631,51.7,9.8,19.5,0.501,0.1,0.6,0.259,4.3,5.6,0.782,3.9,10.5,14.4,5.0,3.0,0.8,1.9,1.2,2.7,4.9,24.0,2011-12,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612747,LAL,31.0,12,5,7,0.417,53.0,7.4,17.1,0.434,0.2,0.6,0.4,2.9,3.5,0.828,4.5,9.1,13.6,5.3,2.4,0.7,3.0,1.6,4.3,4.2,17.9,2011-12,Playoffs,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612747,LAL,32.0,49,27,22,0.551,50.0,8.2,17.5,0.466,0.2,0.8,0.286,3.8,5.4,0.702,3.4,9.4,12.7,6.0,3.1,0.7,1.8,1.2,2.8,4.5,20.3,2012-13,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612747,LAL,32.0,4,0,4,0.0,52.4,9.0,18.7,0.481,0.0,0.0,0.0,2.2,4.0,0.545,2.5,14.0,16.5,9.4,4.7,0.7,1.1,1.4,1.4,4.0,20.1,2012-13,Playoffs,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612747,LAL,33.0,60,21,39,0.35,47.9,10.8,22.5,0.48,0.1,0.4,0.286,4.8,6.5,0.736,3.2,11.6,14.7,5.1,3.6,0.7,2.3,1.4,3.2,5.9,26.5,2013-14,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612741,CHI,34.0,78,48,30,0.615,50.4,10.7,21.7,0.494,0.2,0.5,0.462,5.5,6.9,0.803,4.1,13.1,17.3,3.9,3.0,0.5,2.8,1.1,2.8,6.1,27.2,2014-15,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612741,CHI,34.0,10,6,4,0.6,51.8,9.2,18.8,0.487,0.0,0.7,0.0,5.2,6.9,0.762,2.8,12.6,15.4,5.1,3.4,0.8,3.4,0.8,2.9,6.1,23.6,2014-15,Playoffs,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612741,CHI,35.0,72,36,36,0.5,49.2,10.0,21.4,0.469,0.5,1.5,0.348,4.9,6.2,0.792,3.3,13.7,17.0,6.3,3.5,0.9,3.1,1.3,3.2,5.6,25.5,2015-16,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612759,SAS,36.0,64,47,17,0.734,50.3,9.4,18.7,0.502,1.7,3.2,0.538,4.0,5.7,0.707,3.3,12.2,15.5,4.6,2.5,0.7,2.2,1.1,3.4,5.0,24.5,2016-17,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612759,SAS,36.0,16,8,8,0.5,51.2,7.0,16.0,0.439,0.8,2.5,0.333,2.4,3.4,0.708,5.5,10.5,16.0,4.3,2.5,1.0,2.1,1.0,4.9,4.5,17.3,2016-17,Playoffs,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612759,SAS,37.0,77,45,32,0.584,49.3,7.8,17.1,0.458,1.2,3.3,0.358,4.3,5.7,0.756,3.5,13.3,16.8,6.5,2.9,0.7,2.2,1.0,3.3,5.3,21.1,2017-18,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612759,SAS,37.0,5,1,4,0.2,49.1,5.4,10.9,0.5,0.5,1.6,0.333,4.9,5.4,0.9,1.1,12.0,13.0,7.6,3.3,0.0,0.5,1.1,2.7,4.9,16.3,2017-18,Playoffs,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
2200,Pau Gasol,1610612749,MIL,38.0,30,17,13,0.567,46.1,5.4,12.0,0.447,0.8,1.7,0.462,3.6,5.1,0.7,2.8,14.7,17.5,6.6,2.0,0.6,1.9,0.8,3.7,4.2,15.1,2018-19,Regular Season,,Spain,2001,1,3,16,C,7-0,250.0,2001,2018,2.13
1542,Predrag Drobnjak,1610612760,SEA,26.0,64,37,27,0.578,52.4,8.5,18.5,0.461,0.0,0.1,0.0,2.5,3.3,0.753,3.4,6.4,9.8,2.3,2.3,0.9,1.4,1.5,4.9,0.0,19.5,2001-02,Regular Season,,Serbia,1997,2,48,14,C,6-11,270.0,2001,2004,2.11
1542,Predrag Drobnjak,1610612760,SEA,26.0,3,0,3,0.0,59.1,6.3,18.8,0.333,0.0,0.0,0.0,3.1,6.3,0.5,4.7,7.8,12.5,3.1,1.6,1.6,0.0,1.6,3.1,0.0,15.6,2001-02,Playoffs,,Serbia,1997,2,48,14,C,6-11,270.0,2001,2004,2.11
