Year_x,Position,#,Player,Team_x,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,League,Year_y,Pos,HT,WT,Team_y,Birth City,Draft Status,Nationality
2023,F,4,Rashard Kelly,WOLV,11,27.625,31.125,12.875,24.375,0.65625,2.25,5.875,0.46875,3.25,4.25,0.95625,5.625,8.625,14.375,3.5,1.25,1.25,5.125,5.625,Lithuanian LKL,2022,F,6-7,227,BC Wolves,Fredericksburg (VA),"2018 NBA Draft, Undrafted",United States
2023,F,5,Sarunas Beniusis,GG,32,22.75,30.0,11.625,16.5,0.8825,0.25,0.875,0.41625,6.375,9.875,0.8075,6.75,10.125,16.875,1.625,1.0,0.25,3.875,6.625,Lithuanian LKL,2019,F,6-8,216,Siauliai,Mazeikiai,"2015 NBA Draft, Undrafted",Lithuania
2024,F,6,Sarunas Beniusis,JUV,26,20.875,28.5,10.5,13.5,0.97,0.125,0.25,0.625,7.375,11.5,0.7987500000000001,6.0,8.5,14.375,2.125,1.5,0.0,3.75,9.125,Lithuanian LKL,2019,F,6-8,216,Siauliai,Mazeikiai,"2015 NBA Draft, Undrafted",Lithuania
2023,F,6,Jeffery Taylor,WOLV,14,31.0,28.5,9.5,22.75,0.52125,3.5,9.125,0.47125,6.0,9.0,0.84125,4.625,8.0,12.625,6.75,3.25,0.875,5.875,8.0,Lithuanian LKL,2022,F,6-7,225,BC Wolves,Norrkoping,2012 Rnd 2 Pick 1,Sweden
2024,F,1,Jeffery Taylor,WOLV,14,31.0,37.75,12.125,24.875,0.6074999999999999,5.0,12.125,0.5175,8.625,11.75,0.91875,2.625,7.25,9.875,7.375,2.75,0.125,6.875,8.125,Lithuanian LKL,2022,F,6-7,225,BC Wolves,Norrkoping,2012 Rnd 2 Pick 1,Sweden
2023,F,11,Rolands Smits,ZAL,40,24.75,25.5,8.5,19.375,0.55375,3.375,9.5,0.4499999999999999,4.875,5.75,1.06875,4.0,8.375,12.375,5.125,1.375,0.5,3.25,7.75,Lithuanian LKL,2022,F,6-10,235,Zalgiris,Valmiera,"2017 NBA Draft, Undrafted",Latvia
2024,F,13,Rolands Smits,ZAL,18,22.125,26.0,9.0,18.625,0.60625,1.75,7.375,0.28875,6.25,7.375,1.0575,1.75,9.0,10.75,4.375,2.875,0.625,4.375,7.375,Lithuanian LKL,2022,F,6-10,235,Zalgiris,Valmiera,"2017 NBA Draft, Undrafted",Latvia
2023,F,15,Jy'lan Washington,GG,21,30.625,22.875,7.75,17.875,0.53875,3.25,8.625,0.4725,4.25,6.25,0.83375,2.75,9.75,12.5,2.625,1.25,1.25,4.875,6.375,Lithuanian LKL,2022,F,6-9,210,Vytautas Prienu,Smyrna (TN),"2020 NBA Draft, Undrafted",United States
2023,F,16,Justin Gorham,LIE,19,32.0,22.5,7.5,13.25,0.7124999999999999,3.125,6.875,0.5575,4.375,5.625,0.95125,3.875,10.625,14.5,4.125,0.875,0.375,2.5,6.5,Lithuanian LKL,2022,F,6-8,220,Lietuvos Rytas,Columbia (MD),"2021 NBA Draft, Undrafted",United States
2024,F,11,Justin Gorham,LIE,25,31.25,26.375,9.25,18.0,0.63875,3.125,8.375,0.4599999999999999,4.875,6.375,0.95125,4.125,9.375,13.5,5.125,0.875,0.375,3.125,6.75,Lithuanian LKL,2022,F,6-8,220,Lietuvos Rytas,Columbia (MD),"2021 NBA Draft, Undrafted",United States
2023,F,18,Gyorgy Goloman,TEC,41,21.625,21.125,6.875,15.25,0.56625,1.375,5.5,0.3275,5.875,7.625,0.95875,3.25,6.625,9.875,2.5,1.75,2.5,3.75,7.625,Lithuanian LKL,2022,F,6-11,225,Lietkabelis,Szombathely,"2018 NBA Draft, Undrafted",Hungary
2023,F,19,Achille Polonara,ZAL,21,24.375,20.5,7.125,16.125,0.55625,2.75,8.75,0.39625,3.375,4.375,0.95875,4.375,14.75,19.125,5.75,2.5,2.25,2.75,3.25,Lithuanian LKL,2022,F,6-8,198,Zalgiris,Ancona,"2013 NBA Draft, Undrafted",Italy
2023,F,23,Artem Kovalov,PZV,28,20.125,17.875,6.625,13.0,0.64375,1.125,3.75,0.3575,3.5,6.125,0.7062499999999999,4.375,8.625,13.125,2.125,1.75,2.75,2.0,5.875,Lithuanian LKL,2022,F,6-8,176,Pieno Zvaigzdes,Mariupol,"2019 NBA Draft, Undrafted",Ukraine
2023,F,24,Arturas Valeika,JJ,24,15.75,17.25,5.125,10.875,0.5912499999999999,0.625,2.75,0.2675,6.375,7.375,1.08125,4.5,7.125,11.75,5.75,2.125,2.0,5.0,13.625,Lithuanian LKL,2022,F,6-8,190,Jonava Jonavos,Vilnius,"2008 NBA Draft, Undrafted",Lithuania
2023,F,25,Dovydas Romancenko,JUV,35,21.75,17.125,5.375,12.875,0.525,1.75,6.625,0.33625,4.5,5.375,1.04125,4.375,5.375,9.625,1.5,1.125,0.75,2.625,8.625,Lithuanian LKL,2021,F,6-9,176,Neptunas,Visaginas,"2020 NBA Draft, Undrafted",Lithuania
2024,F,28,Dovydas Romancenko,SIA,26,17.25,16.0,3.875,8.375,0.5750000000000001,1.0,3.375,0.375,7.375,9.25,1.0,4.875,4.125,9.0,1.375,1.625,1.125,3.625,8.875,Lithuanian LKL,2021,F,6-9,176,Neptunas,Visaginas,"2020 NBA Draft, Undrafted",Lithuania
2023,F,28,Rinalds Malmanis,NEP,33,24.125,13.25,5.125,14.25,0.4475,1.375,5.875,0.3025,1.75,2.625,0.80375,4.0,7.25,11.25,3.375,1.375,0.625,2.125,6.625,Lithuanian LKL,2022,F,6-9,210,Neptunas,Valmiera,"2018 NBA Draft, Undrafted",Latvia
2023,F,30,Justinas Marcinkevicius,KED,20,20.375,12.0,5.375,10.875,0.615,0.5,3.625,0.1875,0.75,1.125,0.83375,3.0,5.75,8.625,2.0,1.5,0.75,3.0,4.625,Lithuanian LKL,2022,F,6-8,190,Kedainiai Nevezis,Kaunas,"2023 NBA Draft, Undrafted",Lithuania
2024,F,27,Justinas Marcinkevicius,KED,26,18.375,17.5,6.5,13.5,0.59625,1.25,4.375,0.3575,3.25,3.875,1.05,4.375,5.0,9.375,1.75,0.5,1.25,1.875,5.375,Lithuanian LKL,2022,F,6-8,190,Kedainiai Nevezis,Kaunas,"2023 NBA Draft, Undrafted",Lithuania
2023,C,1,Jaime Echenique,LIE,15,19.375,45.375,19.125,28.125,0.8487500000000001,0.0,0.0,0.0,7.25,10.25,0.875,5.625,8.5,14.125,2.375,0.5,2.0,5.125,9.5,Lithuanian LKL,2022,C,6-11,258,Lietuvos Rytas,Barranquilla,"2020 NBA Draft, Undrafted",Colombia
2023,C,2,Justin Alston,JUV,35,26.25,35.875,15.375,26.625,0.72125,0.625,2.125,0.33625,4.625,6.25,0.9375,5.125,11.0,16.125,3.625,1.25,1.25,6.25,7.75,Lithuanian LKL,2022,F,6-8,230,Juventus,Washington (DC),"2017 NBA Draft, Undrafted",United States
2023,C,3,Austin Wiley,NEP,23,24.25,33.625,13.375,21.125,0.79625,0.0,0.0,0.0,6.875,12.0,0.7162499999999999,9.625,17.875,27.5,0.625,1.25,6.625,2.875,7.75,Lithuanian LKL,2022,F,6-11,260,Neptunas,Birmingham (AL),"2020 NBA Draft, Undrafted",United States
2023,C,4,Motiejus Krivas,ZAL,13,14.25,33.375,13.0,19.125,0.8512500000000001,0.0,0.0,0.0,7.375,7.375,1.25,6.5,10.125,16.625,2.875,2.875,2.875,3.25,10.625,Lithuanian LKL,2021,C,7-2,265,Zalgiris,Kaunas,2027 NBA Draft Eligible,Lithuania
2023,C,7,Nik Popovic,TEC,28,19.625,31.25,13.375,21.375,0.785,0.0,0.0,0.0,4.375,7.0,0.78375,5.75,5.125,10.875,4.25,1.75,0.875,5.125,8.5,Lithuanian LKL,2022,F,6-11,253,Lietkabelis,Banja Luka,"2020 NBA Draft, Undrafted",SerbiaBosnia and Herzegovina
2024,C,3,Nik Popovic,TEC,24,19.625,38.375,17.0,27.875,0.7637499999999999,0.125,0.5,0.41625,4.125,6.375,0.8125,6.875,7.375,14.125,5.625,1.75,1.125,3.625,9.75,Lithuanian LKL,2022,F,6-11,253,Lietkabelis,Banja Luka,"2020 NBA Draft, Undrafted",SerbiaBosnia and Herzegovina
2023,C,8,Keith Benson,JUV,11,20.5,31.25,12.0,20.625,0.72625,0.0,0.0,0.0,7.25,11.0,0.83375,6.0,11.0,16.875,2.375,1.375,0.625,4.625,7.625,Lithuanian LKL,2020,C,6-11,240,Lietuvos Rytas,Farmington Hills (MI),2011 Rnd 2 Pick 18,United States
2023,C,9,Reggie Lynch,JUV,21,28.0,30.625,11.75,20.0,0.7324999999999999,0.0,0.375,0.0,7.125,8.0,1.11125,4.25,10.375,14.5,4.375,1.25,6.0,7.25,9.875,Lithuanian LKL,2022,FC,6-10,260,Juventus,Edina (MN),"2018 NBA Draft, Undrafted",United States
2023,C,10,Djoko Salic,PRI,13,24.375,29.125,10.625,24.0,0.5575,1.875,5.75,0.41625,5.875,6.375,1.1575,4.25,9.0,13.25,2.625,1.125,0.25,3.75,9.0,Lithuanian LKL,2022,C,6-11,236,Vytautas Prienu,Sokolac,"2017 NBA Draft, Undrafted",Bosnia and HerzegovinaSerbia
2023,C,13,Goran Huskic,JJ,41,34.0,27.625,11.0,19.25,0.7162499999999999,0.75,2.25,0.39625,4.875,6.625,0.9075,3.875,6.5,10.375,9.625,1.875,1.375,4.625,7.0,Lithuanian LKL,2022,C,6-9,225,Jonava Jonavos,Belgrade,"2014 NBA Draft, Undrafted",Serbia
2023,C,14,Tim Lambrecht,KED,35,35.75,27.25,10.625,19.375,0.69125,2.375,6.125,0.49,3.5,4.625,0.94125,4.875,11.0,15.875,5.0,1.5,1.625,3.375,4.0,Lithuanian LKL,2022,FC,6-10,204,Kedainiai Nevezis,Leuven,"2020 NBA Draft, Undrafted",Belgium
2024,F,26,Tim Lambrecht,NEP,26,28.25,17.5,7.5,13.125,0.7074999999999999,1.75,5.5,0.39375,0.875,1.25,0.83375,3.125,8.25,11.375,7.125,2.25,1.125,2.5,5.125,Lithuanian LKL,2022,FC,6-10,204,Kedainiai Nevezis,Leuven,"2020 NBA Draft, Undrafted",Belgium
2023,C,16,Kevarrius Hayes,ZAL,42,20.375,26.625,11.25,16.0,0.8737499999999999,0.125,0.125,0.625,4.0,5.75,0.87125,4.375,8.75,13.125,1.875,2.75,2.75,4.0,7.5,Lithuanian LKL,2022,C,6-9,227,Zalgiris,Live Oak (FL),"2019 NBA Draft, Undrafted",United StatesCentral African Republic
2024,C,19,Kevarrius Hayes,ZAL,22,19.875,22.5,9.125,15.25,0.745,0.0,0.0,0.0,4.25,6.5,0.8225,5.625,8.125,13.75,3.125,3.125,2.25,4.125,8.25,Lithuanian LKL,2022,C,6-9,227,Zalgiris,Live Oak (FL),"2019 NBA Draft, Undrafted",United StatesCentral African Republic
2023,C,17,Jonas Bergstedt,SIA,33,23.875,26.5,9.25,18.0,0.64875,0.75,2.625,0.3575,7.125,10.5,0.8525,4.625,11.875,16.5,3.5,1.75,0.25,4.25,5.25,Lithuanian LKL,2022,FC,6-11,220,Siauliai,Copenhagen,"2013 NBA Draft, Undrafted",Denmark
2023,C,18,Evan Maxwell,JJ,18,10.0,25.625,10.125,18.875,0.66625,0.875,3.75,0.2775,4.625,7.5,0.7637499999999999,3.375,7.125,10.5,1.625,2.125,1.625,5.875,11.375,Lithuanian LKL,2022,C,6-10,235,Jonava Jonavos,Scranton (PA),"2019 NBA Draft, Undrafted",United States
2023,C,20,Oskaras Pleikys,NEP,34,22.0,24.5,8.875,16.75,0.6587500000000001,0.625,3.375,0.2199999999999999,6.375,9.375,0.8462500000000001,7.75,6.875,14.625,3.75,1.5,0.125,3.25,7.375,Lithuanian LKL,2021,C,6-7,247,Neptunas,Klaipeda,"2023 NBA Draft, Undrafted",Lithuania
2024,C,18,Oskaras Pleikys,LIE,20,11.875,24.25,6.625,17.0,0.48625,1.25,5.375,0.2937499999999999,9.75,11.625,1.0475,3.125,5.625,8.875,4.125,0.625,0.375,6.0,9.75,Lithuanian LKL,2021,C,6-7,247,Neptunas,Klaipeda,"2023 NBA Draft, Undrafted",Lithuania
2023,C,21,Eric Buckner,WOLV,12,27.0,24.125,10.375,16.5,0.7925,0.0,0.0,0.0,3.25,6.0,0.6725000000000001,4.625,9.25,13.875,3.25,1.125,0.875,4.375,10.0,Lithuanian LKL,2022,FC,6-10,210,BC Wolves,Ehrhardt (SC),"2012 NBA Draft, Undrafted",United States
2023,C,25,Marcos Delia,WOLV,32,22.125,21.5,9.0,13.25,0.8500000000000001,0.0,0.0,0.0,3.5,6.375,0.6875,3.75,7.375,11.125,4.0,1.625,1.625,3.625,6.375,Lithuanian LKL,2022,C,6-10,220,BC Wolves,Buenos Aires,"2014 NBA Draft, Undrafted",Argentina
2023,C,27,Jordan Kevin Williams,PRI,12,32.25,17.25,7.5,15.25,0.6174999999999999,0.0,0.0,0.0,2.125,4.625,0.5725,2.875,9.875,12.75,6.0,1.75,0.375,5.625,7.5,Lithuanian LKL,2022,F,6-8,240,Vytautas Prienu,London,"2017 NBA Draft, Undrafted",England
2023,C,28,Sam Thompson,GG,8,35.625,15.75,5.0,16.375,0.3825,1.0,5.25,0.25,4.75,6.875,0.865,0.75,6.875,7.625,3.75,3.125,0.5,2.875,6.375,Lithuanian LKL,2022,F,6-7,200,Gargzdu Gargzdai,Chicago (IL),"2015 NBA Draft, Undrafted",United States
2023,C,29,Giedrius Bergaudas,PRI,27,19.75,15.375,5.75,13.25,0.545,2.0,6.5,0.38,1.875,2.875,0.8125,4.375,6.75,11.125,1.5,1.25,0.625,3.0,6.5,Lithuanian LKL,2021,C,6-11,198,Vytautas Prienu,Klaipeda,"2022 NBA Draft, Undrafted",Lithuania
2023,C,30,Rafael Alberton Rodrigues,KED,15,10.125,14.75,6.875,14.75,0.58375,0.0,0.0,0.0,1.0,3.0,0.41625,6.375,8.875,15.25,1.5,3.0,1.0,4.0,12.875,Lithuanian LKL,2022,C,7-0,246,Kedainiai Nevezis,Brasilia,"2023 NBA Draft, Undrafted",Brazil
2024,G,1,Sterling Gibbs,NEP,13,28.625,36.5,12.375,27.625,0.55625,6.625,16.75,0.4975,5.25,7.875,0.83375,1.375,2.625,4.0,9.125,2.0,0.0,4.875,6.875,Lithuanian LKL,2023,G,6-2,195,Neptunas,Scotch Plains (NJ),"2016 NBA Draft, Undrafted",United StatesBelgium
2024,G,2,Brae Ivey,JUV,14,31.0,34.75,11.75,22.5,0.65375,4.125,9.375,0.555,7.125,9.875,0.8987499999999999,2.25,6.625,8.875,8.25,4.5,0.75,5.125,8.0,Lithuanian LKL,2023,G,6-3,185,Juventus,Huntington Beach (CA),"2020 NBA Draft, Undrafted",United States
2024,G,4,Mike Lewis,JJ,20,30.75,33.125,11.625,24.875,0.58875,4.125,11.375,0.4575,5.625,6.625,1.065,0.25,2.75,3.0,8.875,2.5,0.25,6.75,6.625,Lithuanian LKL,2023,G,6-1,185,Jonava Jonavos,St. Louis (MO),"2020 NBA Draft, Undrafted",United States
2024,G,5,Jordan Watson,PZV,25,37.625,31.5,10.875,24.875,0.545,3.625,9.0,0.4975,6.25,7.5,1.0375,0.75,4.0,4.75,7.5,1.375,0.125,6.0,6.5,Lithuanian LKL,2023,G,6-2,170,Pieno Zvaigzdes,Philadelphia (PA),"2018 NBA Draft, Undrafted",United States
2024,G,7,R.J. Cole,LIE,22,27.375,28.875,10.625,22.875,0.5775,2.875,8.375,0.42875,4.875,5.625,1.08375,1.5,3.25,4.75,11.125,3.625,0.125,4.5,5.375,Lithuanian LKL,2023,G,6-1,185,Lietuvos Rytas,Union (NJ),"2022 NBA Draft, Undrafted",United States
2024,G,8,Kamau Stokes,MAZ,15,25.75,28.75,8.875,23.125,0.48375,4.25,12.875,0.41625,6.625,8.5,0.96625,1.0,5.0,6.0,7.25,2.0,0.25,5.875,7.25,Lithuanian LKL,2023,G,6-0,170,Mazeikiai,Baltimore (MD),"2019 NBA Draft, Undrafted",United States
2024,G,10,Naz Long,ZAL,10,23.875,26.375,9.75,24.875,0.49,4.125,16.375,0.3125,2.875,3.125,1.125,1.25,8.125,9.375,9.375,1.875,0.375,6.0,5.375,Lithuanian LKL,2023,G,6-4,218,Zalgiris,Mississauga,"2017 NBA Draft, Undrafted",CanadaGreece
2024,G,11,Amit Abo,KED,10,28.875,26.0,9.625,26.5,0.45375,4.125,13.5,0.385,2.625,3.125,1.04125,0.5,3.375,3.875,14.0,1.875,0.0,9.125,5.5,Lithuanian LKL,2023,G,6-0,180,Kedainiai Nevezis,Kfar Saba,"2021 NBA Draft, Undrafted",Israel
2024,G,13,Ivan Gandia-Rosa,JJ,22,23.5,24.875,8.625,20.75,0.525,4.75,13.625,0.43875,2.75,3.0,1.13125,1.625,5.25,6.75,11.625,1.75,0.0,3.75,8.375,Lithuanian LKL,2023,G,6-1,193,Jonava Jonavos,Caguas (PR),"2020 NBA Draft, Undrafted",Puerto RicoUnited States
2024,G,15,Courtney Ramey,KED,19,29.375,23.625,7.875,20.125,0.49125,3.875,11.25,0.4312499999999999,3.875,5.375,0.90625,1.125,4.375,5.5,5.375,2.5,0.125,3.75,5.375,Lithuanian LKL,2023,G,6-3,185,Kedainiai Nevezis,Webster Groves (MO),"2023 NBA Draft, Undrafted",United States
2024,G,16,Ryan Larson,GG,13,38.625,22.875,8.25,20.125,0.5087499999999999,3.75,10.25,0.4525,2.625,4.125,0.80375,0.25,4.625,4.875,11.75,3.75,0.125,4.75,5.25,Lithuanian LKL,2023,G,6-1,175,Jonava Jonavos,Saint Paul (MN),"2023 NBA Draft, Undrafted",United States
2024,G,17,Carlos Jurgens,KED,24,26.0,22.125,7.875,19.5,0.50125,2.125,7.125,0.38125,4.375,6.75,0.80375,0.875,4.875,5.75,8.0,1.625,0.375,4.875,6.125,Lithuanian LKL,2023,G,6-4,200,Kedainiai Nevezis,Tartu,2024 NBA Draft Eligible,Estonia
2024,G,19,Jokubas Rubinas,MAZ,11,12.875,19.625,6.375,17.0,0.46875,1.625,8.0,0.25,5.375,8.0,0.83375,3.25,0.5,3.75,7.5,3.25,0.5,3.25,5.375,Lithuanian LKL,2022,G,6-2,176,Siauliai,Mazeikiai,2024 NBA Draft Eligible,Lithuania
2024,G,25,Jokubas Rubinas,SIA,14,24.125,12.875,5.125,12.375,0.5137499999999999,2.5,7.75,0.3925,0.25,1.125,0.25,0.875,3.125,4.0,6.25,2.25,0.0,2.625,3.5,Lithuanian LKL,2022,G,6-2,176,Siauliai,Mazeikiai,2024 NBA Draft Eligible,Lithuania
2024,G,20,Boris Mbala,GG,10,24.875,19.375,7.0,21.75,0.39875,3.625,12.375,0.3662499999999999,1.75,3.0,0.75,2.375,7.5,10.0,2.75,1.75,0.625,3.625,7.5,Lithuanian LKL,2023,G,6-3,194,Gargzdu Gargzdai,Yaounde,"2018 NBA Draft, Undrafted",CameroonSwitzerland
2024,G,23,Lovre Basic,KED,12,29.25,16.625,6.125,18.75,0.4125,3.0,12.75,0.29125,1.25,1.75,0.9375,0.875,2.5,3.375,14.125,1.75,0.25,8.5,7.0,Lithuanian LKL,2023,G,6-3,181,Kedainiai Nevezis,Zadar,"2017 NBA Draft, Undrafted",Croatia
2024,G,24,Diante Baldwin,TEC,10,24.5,14.375,5.75,18.625,0.38875,1.25,8.25,0.185,1.5,2.125,0.8925,2.125,4.875,7.0,9.125,3.625,0.25,3.375,7.625,Lithuanian LKL,2023,G,6-0,181,Lietkabelis,High Point (NC),"2017 NBA Draft, Undrafted",United States
2024,G,26,Modestas Babraitis,LIE,12,8.0,10.875,3.875,10.125,0.48125,0.75,3.875,0.25,2.375,3.125,0.9375,1.5,5.375,7.0,3.875,0.0,0.0,3.125,14.0,Lithuanian LKL,2022,G,6-1,185,Lietuvos Rytas,Kaunas,2026 NBA Draft Eligible,Lithuania
2024,G,28,Gantas Krizanauskas,LIE,13,9.0,7.625,2.5,12.125,0.26375,1.25,5.75,0.2775,1.25,2.5,0.625,1.25,3.25,4.5,2.5,0.625,0.0,0.625,13.375,Lithuanian LKL,2023,G,6-3,190,Lietuvos Rytas,Vilnius,2028 NBA Draft Eligible,Lithuania
2024,G,2,Rasheed Sulaimon,WOLV,17,30.375,40.25,13.75,28.875,0.59625,5.25,13.25,0.495,7.375,9.75,0.95125,0.875,6.25,7.125,7.5,2.125,0.0,4.5,4.375,Lithuanian LKL,2023,G,6-4,194,BC Wolves,Houston (TX),"2016 NBA Draft, Undrafted",United States
2024,G,3,Brandon Tabb,PZV,16,38.625,37.5,10.75,28.625,0.47125,6.75,21.25,0.4,9.125,10.5,1.0775,0.375,5.375,5.75,6.0,5.375,0.875,4.5,7.25,Lithuanian LKL,2023,GF,6-4,180,Pieno Zvaigzdes,Hampton (VA),"2018 NBA Draft, Undrafted",United States
2024,G,5,Edmond Sumner,ZAL,12,21.25,32.75,12.125,25.875,0.5825,2.625,9.125,0.3625,5.875,8.25,0.8925,1.125,5.875,7.125,12.625,4.125,0.625,8.0,10.25,Lithuanian LKL,2023,G,6-4,196,Zalgiris,Detroit (MI),2017 Rnd 2 Pick 22,United States
2024,G,8,Sean McNeil,KED,24,33.5,30.125,11.25,23.375,0.6,4.375,11.375,0.48125,3.25,4.125,0.99375,1.0,2.375,3.5,3.125,1.75,0.125,1.25,6.125,Lithuanian LKL,2023,G,6-4,205,Kedainiai Nevezis,Union (KY),"2023 NBA Draft, Undrafted",United States
2024,G,10,L.J. Thorpe,SIA,26,34.375,29.375,11.125,23.125,0.6025,1.875,5.75,0.39875,5.25,7.5,0.86125,1.125,6.5,7.625,14.75,2.375,0.125,6.0,5.375,Lithuanian LKL,2023,G,6-5,215,Siauliai,West Palm Beach (FL),"2023 NBA Draft, Undrafted",United States
2024,G,11,Shaquille Keith,SIA,14,26.5,27.375,10.125,19.625,0.64375,1.625,4.0,0.5,5.625,8.25,0.85375,1.25,7.0,8.25,4.625,3.625,0.75,5.5,9.25,Lithuanian LKL,2022,F,6-5,228,Vytautas Prienu,Toronto,"2016 NBA Draft, Undrafted",Canada
2024,G,12,Scoochie Smith,JUV,26,35.75,26.375,9.125,20.25,0.5625,2.375,7.625,0.38125,5.75,7.125,1.01125,0.75,4.25,5.0,12.625,4.375,0.125,4.0,4.0,Lithuanian LKL,2023,G,6-2,180,Juventus,New York (NY),"2017 NBA Draft, Undrafted",United States
2024,G,13,Keith Hornsby,LIE,14,23.25,25.875,8.125,25.125,0.40125,3.875,12.875,0.38,5.75,6.5,1.11625,2.125,5.5,7.625,5.125,2.75,0.0,3.875,7.875,Lithuanian LKL,2023,G,6-4,210,Lietuvos Rytas,Williamsburg (VA),"2016 NBA Draft, Undrafted",United States
2024,G,24,Jaylon Scott,GG,17,39.375,19.875,6.375,17.5,0.45625,1.5,5.875,0.3125,5.625,8.0,0.8674999999999999,2.75,9.125,12.0,10.375,3.375,0.25,5.5,6.0,Lithuanian LKL,2023,GF,6-5,195,Gargzdu Gargzdai,Allen (TX),"2023 NBA Draft, Undrafted",United States
2024,G,27,Artis Ate,PZV,25,27.375,16.75,5.625,15.125,0.4625,2.625,7.75,0.4225,3.0,3.5,1.055,2.875,6.125,9.0,3.25,2.625,0.125,2.25,7.0,Lithuanian LKL,2023,G,6-4,194,Pieno Zvaigzdes,,"2011 NBA Draft, Undrafted",Latvia
2024,G,30,Jonas Zakas,JUV,18,9.375,12.0,4.0,9.375,0.53625,2.25,5.75,0.48125,1.75,3.125,0.7137499999999999,1.375,4.0,5.375,4.0,1.75,0.0,2.625,5.75,Lithuanian LKL,2023,G,6-3,187,Juventus,Vilnius,"2019 NBA Draft, Undrafted",Lithuania
2024,F,3,Brady Manek,ZAL,21,20.875,30.875,10.875,22.75,0.60125,5.75,12.5,0.5825,3.25,4.125,0.99,1.875,8.25,10.125,5.0,2.5,0.625,2.0,5.75,Lithuanian LKL,2023,F,6-9,230,Zalgiris,Edmond (OK),"2022 NBA Draft, Undrafted",United States
2024,F,5,Tre'Shawn Thurman,WOLV,25,25.25,26.875,9.625,19.25,0.625,3.25,8.5,0.46875,4.375,5.875,0.94375,2.5,8.75,11.25,3.0,1.75,0.625,2.625,9.375,Lithuanian LKL,2023,F,6-7,225,BC Wolves,Omaha (NE),"2019 NBA Draft, Undrafted",United States
2024,F,11,Ryan Taylor,JUV,24,30.25,24.5,8.75,17.875,0.61375,2.875,7.25,0.5,4.0,4.75,1.06,1.875,5.25,7.125,2.125,1.5,0.25,2.25,8.0,Lithuanian LKL,2023,G,6-6,190,Juventus,Gary (IN),"2019 NBA Draft, Undrafted",United States
2024,F,16,Joey Baker,PZV,15,18.25,22.625,8.5,19.375,0.54625,4.625,13.125,0.4425,1.125,1.375,1.0,1.125,2.75,3.875,2.5,1.125,0.0,3.0,10.375,Lithuanian LKL,2023,F,6-7,205,Pieno Zvaigzdes,Fayetteville (NC),"2023 NBA Draft, Undrafted",United States
2024,F,19,Armandas Urkis,GG,16,16.875,19.5,7.25,18.125,0.5,2.75,8.875,0.39125,2.25,2.75,1.0,1.375,5.25,6.625,2.5,1.625,0.0,3.125,10.0,Lithuanian LKL,2023,F,6-6,212,Gargzdu Gargzdai,Kaunas,"2021 NBA Draft, Undrafted",Lithuania
2024,F,21,Andris Misters,MAZ,14,19.125,19.0,7.0,19.875,0.4399999999999999,3.625,13.125,0.34625,1.375,2.0,0.8925,1.625,5.0,6.75,3.375,2.5,0.0,2.0,5.375,Lithuanian LKL,2023,G,6-5,200,Mazeikiai,Dobele,"2017 NBA Draft, Undrafted",Latvia
2024,F,24,Henri Mikael Kantonen,MAZ,18,28.375,17.875,6.625,15.75,0.52625,3.0,9.5,0.385,1.75,2.75,0.79,1.625,5.75,7.375,6.0,1.375,0.125,2.75,5.125,Lithuanian LKL,2023,GF,6-6,208,Mazeikiai,Helsinki,"2019 NBA Draft, Undrafted",Finland
2024,F,28,Matas Repsys,NEP,11,4.25,14.375,3.25,11.25,0.3575,0.0,6.375,0.0,8.0,12.75,0.78125,9.625,4.75,14.375,3.25,0.0,1.625,6.375,8.0,Lithuanian LKL,2022,F,6-7,185,Neptunas,Klaipeda,2024 NBA Draft Eligible,Lithuania
2024,F,30,Nikas Stuknys,TEC,10,3.75,7.875,4.0,7.875,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.875,9.875,11.875,4.0,0.0,9.875,0.0,Lithuanian LKL,2022,F,6-4,176,Lietkabelis,Panevezys,2027 NBA Draft Eligible,Lithuania
2024,F,2,Zane Waterman,KED,26,38.25,32.875,10.875,21.0,0.6475,3.125,7.875,0.4925,8.0,10.75,0.92625,3.625,10.0,13.625,2.75,1.25,1.0,3.75,6.5,Lithuanian LKL,2023,F,6-9,220,Kedainiai Nevezis,Fayetteville (NC),"2018 NBA Draft, Undrafted",United States
2024,F,3,Christian Mekowulu,WOLV,26,24.25,30.625,9.875,17.375,0.71,0.75,1.5,0.5775,10.125,13.0,0.975,3.75,10.0,13.75,1.375,2.375,1.5,3.625,7.875,Lithuanian LKL,2023,F,6-8,245,BC Wolves,Lagos,"2019 NBA Draft, Undrafted",Nigeria
2024,F,4,Ivan Gavrilovic,GG,15,35.875,30.5,12.375,23.625,0.655,3.5,10.125,0.4275,2.25,2.75,1.0,2.25,6.125,8.375,2.0,1.625,0.875,2.875,2.875,Lithuanian LKL,2023,F,6-8,220,Gargzdu Gargzdai,Cacak,"2018 NBA Draft, Undrafted",Serbia
