"Year","Position","#","Player","Team","GP","MPG","PPG","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","ORB","DRB","RPG","APG","SPG","BPG","TOV","PF","Year_x","Position_x","#_x","Team_x","GP_x","MPG_x","PPG_x","FGM_x","FGA_x","FG%_x","3PM_x","3PA_x","3P%_x","FTM_x","FTA_x","FT%_x","ORB_x","DRB_x","RPG_x","APG_x","SPG_x","BPG_x","TOV_x","PF_x","Year_y","Position_y","#_y","Team_y","GP_y","MPG_y","PPG_y","FGM_y","FGA_y","FG%_y","3PM_y","3PA_y","3P%_y","FTM_y","FTA_y","FT%_y","ORB_y","DRB_y","RPG_y","APG_y","SPG_y","BPG_y","TOV_y","PF_y","League"
2022,G,2,Devon Thomas,SIB,10,28.7,29.0,12.1,25.3,0.477,2.3,5.7,0.412,2.5,4.4,0.577,2.2,6.4,8.5,8.4,3.7,0.0,3.8,4.9,2022,G,2,SIB,10,28.7,29.0,12.1,25.3,0.477,2.3,5.7,0.412,2.5,4.4,0.577,2.2,6.4,8.5,8.4,3.7,0.0,3.8,4.9,2022,PG,2,SIB,10,28.7,29.0,12.1,25.3,0.477,2.3,5.7,0.412,2.5,4.4,0.577,2.2,6.4,8.5,8.4,3.7,0.0,3.8,4.9,Greek Basketball League
2022,G,7,Vito Kucic,CED,29,12.5,21.2,7.0,15.2,0.461,2.8,6.4,0.438,4.4,6.5,0.673,0.9,2.8,3.7,8.5,2.0,0.1,5.4,2.8,2022,G,7,CED,29,12.5,21.2,7.0,15.2,0.461,2.8,6.4,0.438,4.4,6.5,0.673,0.9,2.8,3.7,8.5,2.0,0.1,5.4,2.8,2022,PG,7,CED,29,12.5,21.2,7.0,15.2,0.461,2.8,6.4,0.438,4.4,6.5,0.673,0.9,2.8,3.7,8.5,2.0,0.1,5.4,2.8,Greek Basketball League
2022,G,7,Vito Kucic,CED,29,12.5,21.2,7.0,15.2,0.461,2.8,6.4,0.438,4.4,6.5,0.673,0.9,2.8,3.7,8.5,2.0,0.1,5.4,2.8,2022,G,7,CED,29,12.5,21.2,7.0,15.2,0.461,2.8,6.4,0.438,4.4,6.5,0.673,0.9,2.8,3.7,8.5,2.0,0.1,5.4,2.8,2023,SG,5,CEJR,35,20.6,23.4,7.8,18.0,0.433,2.6,7.0,0.371,5.3,6.5,0.806,0.7,3.6,4.3,8.0,1.5,0.0,4.3,3.7,Greek Basketball League
2022,G,15,Marko Juric,PUN,13,22.8,18.9,7.6,16.0,0.475,1.8,4.5,0.393,1.9,2.6,0.75,1.1,6.3,7.4,5.8,2.1,1.0,4.5,3.1,2022,G,15,PUN,13,22.8,18.9,7.6,16.0,0.475,1.8,4.5,0.393,1.9,2.6,0.75,1.1,6.3,7.4,5.8,2.1,1.0,4.5,3.1,2022,PG,15,PUN,13,22.8,18.9,7.6,16.0,0.475,1.8,4.5,0.393,1.9,2.6,0.75,1.1,6.3,7.4,5.8,2.1,1.0,4.5,3.1,Greek Basketball League
2022,G,15,Marko Juric,PUN,13,22.8,18.9,7.6,16.0,0.475,1.8,4.5,0.393,1.9,2.6,0.75,1.1,6.3,7.4,5.8,2.1,1.0,4.5,3.1,2022,G,15,PUN,13,22.8,18.9,7.6,16.0,0.475,1.8,4.5,0.393,1.9,2.6,0.75,1.1,6.3,7.4,5.8,2.1,1.0,4.5,3.1,2023,PG,8,BOS,28,27.5,21.8,8.3,15.7,0.528,2.0,5.4,0.368,3.2,3.7,0.864,2.1,6.7,8.7,6.1,1.4,0.8,4.8,4.3,Greek Basketball League
2022,G,16,Mateo Vidovic,DUB,33,32.3,18.3,6.1,14.2,0.43,2.6,7.2,0.363,3.4,4.9,0.704,1.3,4.2,5.5,6.7,1.4,0.2,4.6,5.4,2022,G,16,DUB,33,32.3,18.3,6.1,14.2,0.43,2.6,7.2,0.363,3.4,4.9,0.704,1.3,4.2,5.5,6.7,1.4,0.2,4.6,5.4,2022,PG,16,DUB,33,32.3,18.3,6.1,14.2,0.43,2.6,7.2,0.363,3.4,4.9,0.704,1.3,4.2,5.5,6.7,1.4,0.2,4.6,5.4,Greek Basketball League
2022,G,16,Mateo Vidovic,DUB,33,32.3,18.3,6.1,14.2,0.43,2.6,7.2,0.363,3.4,4.9,0.704,1.3,4.2,5.5,6.7,1.4,0.2,4.6,5.4,2022,G,16,DUB,33,32.3,18.3,6.1,14.2,0.43,2.6,7.2,0.363,3.4,4.9,0.704,1.3,4.2,5.5,6.7,1.4,0.2,4.6,5.4,2023,SG,20,DUB,31,27.5,15.9,5.1,14.4,0.354,1.9,8.1,0.236,3.7,4.9,0.75,1.0,3.5,4.4,6.6,1.1,0.3,4.2,5.3,Greek Basketball League
2022,G,22,David Pavin,PUN,23,14.8,13.4,4.6,12.3,0.379,3.2,9.0,0.359,0.8,1.3,0.667,1.3,4.9,6.2,3.0,0.8,0.0,2.4,4.1,2022,G,22,PUN,23,14.8,13.4,4.6,12.3,0.379,3.2,9.0,0.359,0.8,1.3,0.667,1.3,4.9,6.2,3.0,0.8,0.0,2.4,4.1,2022,PG,22,PUN,23,14.8,13.4,4.6,12.3,0.379,3.2,9.0,0.359,0.8,1.3,0.667,1.3,4.9,6.2,3.0,0.8,0.0,2.4,4.1,Greek Basketball League
2022,G,23,Luka Cosic,SRKL,13,4.5,13.2,4.1,6.6,0.625,0.0,0.0,0.0,5.0,7.4,0.667,3.3,5.0,8.3,0.0,2.5,0.8,5.0,6.6,2022,G,23,SRKL,13,4.5,13.2,4.1,6.6,0.625,0.0,0.0,0.0,5.0,7.4,0.667,3.3,5.0,8.3,0.0,2.5,0.8,5.0,6.6,2022,PG,23,SRKL,13,4.5,13.2,4.1,6.6,0.625,0.0,0.0,0.0,5.0,7.4,0.667,3.3,5.0,8.3,0.0,2.5,0.8,5.0,6.6,Greek Basketball League
2022,G,24,Petar Ogrizovic,CED,23,6.9,12.1,4.8,9.7,0.5,0.9,1.8,0.5,1.5,2.7,0.556,0.3,1.5,1.8,7.6,1.8,0.3,1.5,5.2,2022,G,24,CED,23,6.9,12.1,4.8,9.7,0.5,0.9,1.8,0.5,1.5,2.7,0.556,0.3,1.5,1.8,7.6,1.8,0.3,1.5,5.2,2022,PG,24,CED,23,6.9,12.1,4.8,9.7,0.5,0.9,1.8,0.5,1.5,2.7,0.556,0.3,1.5,1.8,7.6,1.8,0.3,1.5,5.2,Greek Basketball League
2022,G,25,Nejc Baric,SPL,26,21.6,12.0,4.1,11.1,0.369,2.2,7.2,0.31,1.6,2.6,0.633,0.5,3.4,3.9,7.6,2.0,0.0,3.2,5.0,2022,G,25,SPL,26,21.6,12.0,4.1,11.1,0.369,2.2,7.2,0.31,1.6,2.6,0.633,0.5,3.4,3.9,7.6,2.0,0.0,3.2,5.0,2022,PG,25,SPL,26,21.6,12.0,4.1,11.1,0.369,2.2,7.2,0.31,1.6,2.6,0.633,0.5,3.4,3.9,7.6,2.0,0.0,3.2,5.0,Greek Basketball League
2022,G,27,Ivan Nazor,DUB,31,9.8,11.4,4.0,12.5,0.316,3.2,10.6,0.299,0.3,0.8,0.4,1.3,5.1,6.3,2.5,2.2,0.2,2.2,5.2,2022,G,27,DUB,31,9.8,11.4,4.0,12.5,0.316,3.2,10.6,0.299,0.3,0.8,0.4,1.3,5.1,6.3,2.5,2.2,0.2,2.2,5.2,2022,PG,27,DUB,31,9.8,11.4,4.0,12.5,0.316,3.2,10.6,0.299,0.3,0.8,0.4,1.3,5.1,6.3,2.5,2.2,0.2,2.2,5.2,Greek Basketball League
2022,G,27,Ivan Nazor,DUB,31,9.8,11.4,4.0,12.5,0.316,3.2,10.6,0.299,0.3,0.8,0.4,1.3,5.1,6.3,2.5,2.2,0.2,2.2,5.2,2022,G,27,DUB,31,9.8,11.4,4.0,12.5,0.316,3.2,10.6,0.299,0.3,0.8,0.4,1.3,5.1,6.3,2.5,2.2,0.2,2.2,5.2,2023,PG,39,DUB,12,3.6,5.5,1.1,11.0,0.1,0.0,8.8,0.0,3.3,3.3,1.0,0.0,7.7,7.7,5.5,1.1,0.0,6.6,3.3,Greek Basketball League
2022,G,28,Anthony Collins,DUB,14,29.8,11.1,4.1,10.7,0.387,2.1,5.3,0.391,0.8,0.9,0.875,1.3,2.8,4.0,9.1,3.6,0.2,3.2,5.2,2022,G,28,DUB,14,29.8,11.1,4.1,10.7,0.387,2.1,5.3,0.391,0.8,0.9,0.875,1.3,2.8,4.0,9.1,3.6,0.2,3.2,5.2,2022,PG,28,DUB,14,29.8,11.1,4.1,10.7,0.387,2.1,5.3,0.391,0.8,0.9,0.875,1.3,2.8,4.0,9.1,3.6,0.2,3.2,5.2,Greek Basketball League
2022,G,31,Stipe Dugandzic,VRI,18,15.4,4.3,1.2,6.2,0.194,0.7,3.5,0.2,1.2,1.6,0.778,0.3,4.0,4.3,7.4,1.2,0.0,3.3,4.7,2022,G,31,VRI,18,15.4,4.3,1.2,6.2,0.194,0.7,3.5,0.2,1.2,1.6,0.778,0.3,4.0,4.3,7.4,1.2,0.0,3.3,4.7,2022,PG,31,VRI,18,15.4,4.3,1.2,6.2,0.194,0.7,3.5,0.2,1.2,1.6,0.778,0.3,4.0,4.3,7.4,1.2,0.0,3.3,4.7,Greek Basketball League
2022,G,31,Stipe Dugandzic,VRI,18,15.4,4.3,1.2,6.2,0.194,0.7,3.5,0.2,1.2,1.6,0.778,0.3,4.0,4.3,7.4,1.2,0.0,3.3,4.7,2022,G,31,VRI,18,15.4,4.3,1.2,6.2,0.194,0.7,3.5,0.2,1.2,1.6,0.778,0.3,4.0,4.3,7.4,1.2,0.0,3.3,4.7,2023,PG,38,DIN,34,15.6,8.9,3.1,9.7,0.318,1.6,6.1,0.265,1.2,1.9,0.619,1.2,3.0,4.2,6.0,1.2,0.1,3.5,5.1,Greek Basketball League
2022,G,2,Mladen Grusanovis,VRI,22,11.9,28.8,8.4,19.4,0.434,4.9,11.4,0.435,7.0,8.2,0.844,1.1,4.0,5.1,2.6,1.5,0.0,2.9,4.2,2022,G,2,VRI,22,11.9,28.8,8.4,19.4,0.434,4.9,11.4,0.435,7.0,8.2,0.844,1.1,4.0,5.1,2.6,1.5,0.0,2.9,4.2,2022,SG,2,VRI,22,11.9,28.8,8.4,19.4,0.434,4.9,11.4,0.435,7.0,8.2,0.844,1.1,4.0,5.1,2.6,1.5,0.0,2.9,4.2,Greek Basketball League
2022,G,3,Shannon Shorter,SPL,20,28.0,24.7,8.7,21.3,0.407,2.6,8.1,0.316,4.8,5.8,0.824,2.5,8.8,11.3,6.9,2.8,0.3,3.1,2.7,2022,G,3,SPL,20,28.0,24.7,8.7,21.3,0.407,2.6,8.1,0.316,4.8,5.8,0.824,2.5,8.8,11.3,6.9,2.8,0.3,3.1,2.7,2022,SG,3,SPL,20,28.0,24.7,8.7,21.3,0.407,2.6,8.1,0.316,4.8,5.8,0.824,2.5,8.8,11.3,6.9,2.8,0.3,3.1,2.7,Greek Basketball League
2022,G,3,Shannon Shorter,SPL,20,28.0,24.7,8.7,21.3,0.407,2.6,8.1,0.316,4.8,5.8,0.824,2.5,8.8,11.3,6.9,2.8,0.3,3.1,2.7,2022,G,3,SPL,20,28.0,24.7,8.7,21.3,0.407,2.6,8.1,0.316,4.8,5.8,0.824,2.5,8.8,11.3,6.9,2.8,0.3,3.1,2.7,2023,SG,2,SPL,37,29.7,26.1,9.3,19.3,0.484,3.1,7.2,0.439,4.2,5.0,0.851,1.8,8.4,10.2,5.0,2.5,0.4,2.4,3.4,Greek Basketball League
2022,G,10,Jackson Makoi,VRI,27,26.4,20.2,8.0,17.0,0.472,0.6,2.2,0.273,3.6,4.9,0.726,1.2,5.7,6.9,7.3,1.9,0.5,5.5,3.4,2022,G,10,VRI,27,26.4,20.2,8.0,17.0,0.472,0.6,2.2,0.273,3.6,4.9,0.726,1.2,5.7,6.9,7.3,1.9,0.5,5.5,3.4,2022,SG,10,VRI,27,26.4,20.2,8.0,17.0,0.472,0.6,2.2,0.273,3.6,4.9,0.726,1.2,5.7,6.9,7.3,1.9,0.5,5.5,3.4,Greek Basketball League
2022,G,13,Emir Sabic,CED,35,24.5,19.4,5.7,14.9,0.385,4.0,11.3,0.353,4.0,4.4,0.923,0.4,3.3,3.7,4.0,1.3,0.1,1.7,4.1,2022,G,13,CED,35,24.5,19.4,5.7,14.9,0.385,4.0,11.3,0.353,4.0,4.4,0.923,0.4,3.3,3.7,4.0,1.3,0.1,1.7,4.1,2022,SG,13,CED,35,24.5,19.4,5.7,14.9,0.385,4.0,11.3,0.353,4.0,4.4,0.923,0.4,3.3,3.7,4.0,1.3,0.1,1.7,4.1,Greek Basketball League
2022,G,13,Emir Sabic,CED,35,24.5,19.4,5.7,14.9,0.385,4.0,11.3,0.353,4.0,4.4,0.923,0.4,3.3,3.7,4.0,1.3,0.1,1.7,4.1,2022,G,13,CED,35,24.5,19.4,5.7,14.9,0.385,4.0,11.3,0.353,4.0,4.4,0.923,0.4,3.3,3.7,4.0,1.3,0.1,1.7,4.1,2023,SG,11,CEJR,35,19.6,19.8,6.5,14.4,0.454,5.2,11.5,0.451,1.5,1.8,0.88,0.7,3.2,3.9,3.5,1.0,0.0,2.0,3.9,Greek Basketball League
2022,G,16,Josip Batinic,CED,31,26.5,17.6,6.7,13.0,0.518,1.8,5.5,0.316,2.4,3.4,0.695,0.9,6.7,7.5,5.9,1.9,0.1,3.8,5.0,2022,G,16,CED,31,26.5,17.6,6.7,13.0,0.518,1.8,5.5,0.316,2.4,3.4,0.695,0.9,6.7,7.5,5.9,1.9,0.1,3.8,5.0,2022,SG,16,CED,31,26.5,17.6,6.7,13.0,0.518,1.8,5.5,0.316,2.4,3.4,0.695,0.9,6.7,7.5,5.9,1.9,0.1,3.8,5.0,Greek Basketball League
2022,G,16,Josip Batinic,CED,31,26.5,17.6,6.7,13.0,0.518,1.8,5.5,0.316,2.4,3.4,0.695,0.9,6.7,7.5,5.9,1.9,0.1,3.8,5.0,2022,G,16,CED,31,26.5,17.6,6.7,13.0,0.518,1.8,5.5,0.316,2.4,3.4,0.695,0.9,6.7,7.5,5.9,1.9,0.1,3.8,5.0,2023,PG,26,CEJR,30,20.0,15.7,6.0,12.6,0.478,1.8,5.9,0.315,1.8,2.8,0.657,0.6,4.9,5.5,7.6,1.7,0.1,3.0,4.0,Greek Basketball League
2022,G,21,Jose Vildoza,CIB,31,19.9,16.3,5.3,13.9,0.38,3.4,8.9,0.383,2.3,3.1,0.75,0.5,4.0,4.5,7.5,2.5,0.0,3.0,4.1,2022,G,21,CIB,31,19.9,16.3,5.3,13.9,0.38,3.4,8.9,0.383,2.3,3.1,0.75,0.5,4.0,4.5,7.5,2.5,0.0,3.0,4.1,2022,SG,21,CIB,31,19.9,16.3,5.3,13.9,0.38,3.4,8.9,0.383,2.3,3.1,0.75,0.5,4.0,4.5,7.5,2.5,0.0,3.0,4.1,Greek Basketball League
2022,G,24,Spencer Collins,ALK,11,20.6,13.8,4.5,15.7,0.284,1.3,5.1,0.25,3.6,4.5,0.81,2.8,3.6,6.4,1.9,0.4,0.2,4.0,5.7,2022,G,24,ALK,11,20.6,13.8,4.5,15.7,0.284,1.3,5.1,0.25,3.6,4.5,0.81,2.8,3.6,6.4,1.9,0.4,0.2,4.0,5.7,2022,SG,24,ALK,11,20.6,13.8,4.5,15.7,0.284,1.3,5.1,0.25,3.6,4.5,0.81,2.8,3.6,6.4,1.9,0.4,0.2,4.0,5.7,Greek Basketball League
2022,G,28,Karlo Lukacic,ALK,20,15.4,11.7,3.4,8.9,0.386,1.4,3.4,0.409,3.4,3.7,0.917,1.6,8.2,9.8,8.2,1.4,0.0,4.7,5.1,2022,G,28,ALK,20,15.4,11.7,3.4,8.9,0.386,1.4,3.4,0.409,3.4,3.7,0.917,1.6,8.2,9.8,8.2,1.4,0.0,4.7,5.1,2022,SG,28,ALK,20,15.4,11.7,3.4,8.9,0.386,1.4,3.4,0.409,3.4,3.7,0.917,1.6,8.2,9.8,8.2,1.4,0.0,4.7,5.1,Greek Basketball League
2022,G,28,Karlo Lukacic,ALK,20,15.4,11.7,3.4,8.9,0.386,1.4,3.4,0.409,3.4,3.7,0.917,1.6,8.2,9.8,8.2,1.4,0.0,4.7,5.1,2022,G,28,ALK,20,15.4,11.7,3.4,8.9,0.386,1.4,3.4,0.409,3.4,3.7,0.917,1.6,8.2,9.8,8.2,1.4,0.0,4.7,5.1,2023,PG,30,ZAB,19,15.1,15.4,6.2,18.9,0.327,1.2,5.0,0.233,1.8,2.2,0.846,3.0,5.5,8.5,4.5,0.8,0.2,3.0,4.3,Greek Basketball League
2022,G,31,Matej Kostic,SRKL,18,4.9,7.0,2.7,8.1,0.333,0.5,3.8,0.143,1.1,2.7,0.4,1.6,2.7,4.3,0.5,0.5,0.0,2.7,3.8,2022,G,31,SRKL,18,4.9,7.0,2.7,8.1,0.333,0.5,3.8,0.143,1.1,2.7,0.4,1.6,2.7,4.3,0.5,0.5,0.0,2.7,3.8,2022,SG,31,SRKL,18,4.9,7.0,2.7,8.1,0.333,0.5,3.8,0.143,1.1,2.7,0.4,1.6,2.7,4.3,0.5,0.5,0.0,2.7,3.8,Greek Basketball League
2022,F,9,Frano Miloloza,VEL,14,2.6,21.0,7.9,15.8,0.5,5.3,11.8,0.444,0.0,0.0,0.0,1.3,1.3,2.6,2.6,0.0,0.0,0.0,5.3,2022,F,9,VEL,14,2.6,21.0,7.9,15.8,0.5,5.3,11.8,0.444,0.0,0.0,0.0,1.3,1.3,2.6,2.6,0.0,0.0,0.0,5.3,2022,SF,9,VEL,14,2.6,21.0,7.9,15.8,0.5,5.3,11.8,0.444,0.0,0.0,0.0,1.3,1.3,2.6,2.6,0.0,0.0,0.0,5.3,Greek Basketball League
2022,F,9,Frano Miloloza,VEL,14,2.6,21.0,7.9,15.8,0.5,5.3,11.8,0.444,0.0,0.0,0.0,1.3,1.3,2.6,2.6,0.0,0.0,0.0,5.3,2022,F,9,VEL,14,2.6,21.0,7.9,15.8,0.5,5.3,11.8,0.444,0.0,0.0,0.0,1.3,1.3,2.6,2.6,0.0,0.0,0.0,5.3,2023,SG,26,VEL,13,5.1,12.2,5.0,10.0,0.5,1.4,3.6,0.4,0.7,1.4,0.5,0.7,2.2,2.9,1.4,1.4,0.0,5.7,5.0,Greek Basketball League
2022,F,14,Amar Gegic,CIB,38,21.9,19.3,7.3,17.7,0.41,1.8,7.0,0.256,2.9,4.7,0.622,2.7,4.8,7.5,7.0,1.7,0.2,4.0,5.5,2022,F,14,CIB,38,21.9,19.3,7.3,17.7,0.41,1.8,7.0,0.256,2.9,4.7,0.622,2.7,4.8,7.5,7.0,1.7,0.2,4.0,5.5,2022,SF,14,CIB,38,21.9,19.3,7.3,17.7,0.41,1.8,7.0,0.256,2.9,4.7,0.622,2.7,4.8,7.5,7.0,1.7,0.2,4.0,5.5,Greek Basketball League
2022,F,15,Mihael Kos,DUB,11,6.3,19.3,6.9,17.9,0.385,0.7,4.8,0.143,4.8,8.9,0.538,3.4,6.9,10.3,1.4,3.4,0.7,2.1,6.2,2022,F,15,DUB,11,6.3,19.3,6.9,17.9,0.385,0.7,4.8,0.143,4.8,8.9,0.538,3.4,6.9,10.3,1.4,3.4,0.7,2.1,6.2,2022,SF,15,DUB,11,6.3,19.3,6.9,17.9,0.385,0.7,4.8,0.143,4.8,8.9,0.538,3.4,6.9,10.3,1.4,3.4,0.7,2.1,6.2,Greek Basketball League
2022,F,15,Mihael Kos,DUB,11,6.3,19.3,6.9,17.9,0.385,0.7,4.8,0.143,4.8,8.9,0.538,3.4,6.9,10.3,1.4,3.4,0.7,2.1,6.2,2022,F,15,DUB,11,6.3,19.3,6.9,17.9,0.385,0.7,4.8,0.143,4.8,8.9,0.538,3.4,6.9,10.3,1.4,3.4,0.7,2.1,6.2,2023,SF,21,DUB,21,21.6,16.6,6.8,15.2,0.444,1.5,4.1,0.359,1.6,2.1,0.75,3.7,4.4,8.1,3.5,1.8,0.0,4.0,5.8,Greek Basketball League
2022,F,16,Romain Louiserre,ALK,14,25.6,18.2,6.6,13.5,0.485,2.4,4.8,0.5,2.7,2.9,0.909,2.0,5.2,7.2,2.1,0.8,0.3,2.3,3.3,2022,F,16,ALK,14,25.6,18.2,6.6,13.5,0.485,2.4,4.8,0.5,2.7,2.9,0.909,2.0,5.2,7.2,2.1,0.8,0.3,2.3,3.3,2022,SF,16,ALK,14,25.6,18.2,6.6,13.5,0.485,2.4,4.8,0.5,2.7,2.9,0.909,2.0,5.2,7.2,2.1,0.8,0.3,2.3,3.3,Greek Basketball League
2022,F,26,Marko Bosnjak,VRI,29,27.0,14.0,5.2,11.2,0.464,1.3,4.2,0.309,2.3,3.6,0.644,2.2,5.3,7.5,1.6,1.5,0.5,1.8,6.3,2022,F,26,VRI,29,27.0,14.0,5.2,11.2,0.464,1.3,4.2,0.309,2.3,3.6,0.644,2.2,5.3,7.5,1.6,1.5,0.5,1.8,6.3,2022,SF,26,VRI,29,27.0,14.0,5.2,11.2,0.464,1.3,4.2,0.309,2.3,3.6,0.644,2.2,5.3,7.5,1.6,1.5,0.5,1.8,6.3,Greek Basketball League
2022,F,29,Renato Serdarusic,CED,17,13.7,12.8,4.7,11.6,0.411,0.6,4.1,0.15,2.7,3.5,0.765,1.4,6.0,7.4,4.1,1.7,0.8,2.9,5.0,2022,F,29,CED,17,13.7,12.8,4.7,11.6,0.411,0.6,4.1,0.15,2.7,3.5,0.765,1.4,6.0,7.4,4.1,1.7,0.8,2.9,5.0,2022,SF,29,CED,17,13.7,12.8,4.7,11.6,0.411,0.6,4.1,0.15,2.7,3.5,0.765,1.4,6.0,7.4,4.1,1.7,0.8,2.9,5.0,Greek Basketball League
2022,F,29,Renato Serdarusic,CED,17,13.7,12.8,4.7,11.6,0.411,0.6,4.1,0.15,2.7,3.5,0.765,1.4,6.0,7.4,4.1,1.7,0.8,2.9,5.0,2022,F,29,CED,17,13.7,12.8,4.7,11.6,0.411,0.6,4.1,0.15,2.7,3.5,0.765,1.4,6.0,7.4,4.1,1.7,0.8,2.9,5.0,2023,SF,18,CEJR,35,21.5,16.9,6.0,12.7,0.47,1.4,4.5,0.31,3.5,4.5,0.775,2.5,8.0,10.5,3.1,1.5,1.3,2.8,4.1,Greek Basketball League
2022,F,30,Borna Jurela,ALK,11,5.8,12.7,6.0,15.7,0.381,0.7,2.2,0.333,0.0,2.2,0.0,0.7,6.7,7.5,5.2,0.0,0.0,3.7,3.7,2022,F,30,ALK,11,5.8,12.7,6.0,15.7,0.381,0.7,2.2,0.333,0.0,2.2,0.0,0.7,6.7,7.5,5.2,0.0,0.0,3.7,3.7,2022,SF,30,ALK,11,5.8,12.7,6.0,15.7,0.381,0.7,2.2,0.333,0.0,2.2,0.0,0.7,6.7,7.5,5.2,0.0,0.0,3.7,3.7,Greek Basketball League
2022,F,32,Igor Stojanovic,SRKL,25,10.0,11.9,5.0,12.1,0.413,0.8,4.2,0.182,1.1,3.6,0.316,2.1,2.7,4.8,0.8,1.0,0.6,3.1,7.5,2022,F,32,SRKL,25,10.0,11.9,5.0,12.1,0.413,0.8,4.2,0.182,1.1,3.6,0.316,2.1,2.7,4.8,0.8,1.0,0.6,3.1,7.5,2022,SF,32,SRKL,25,10.0,11.9,5.0,12.1,0.413,0.8,4.2,0.182,1.1,3.6,0.316,2.1,2.7,4.8,0.8,1.0,0.6,3.1,7.5,Greek Basketball League
2022,F,34,Mirko Jukic,ALK,12,4.1,6.9,2.0,14.8,0.133,1.0,3.9,0.25,2.0,3.9,0.5,1.0,0.0,1.0,1.0,3.0,0.0,3.0,10.8,2022,F,34,ALK,12,4.1,6.9,2.0,14.8,0.133,1.0,3.9,0.25,2.0,3.9,0.5,1.0,0.0,1.0,1.0,3.0,0.0,3.0,10.8,2022,SF,34,ALK,12,4.1,6.9,2.0,14.8,0.133,1.0,3.9,0.25,2.0,3.9,0.5,1.0,0.0,1.0,1.0,3.0,0.0,3.0,10.8,Greek Basketball League
2022,F,34,Mirko Jukic,ALK,12,4.1,6.9,2.0,14.8,0.133,1.0,3.9,0.25,2.0,3.9,0.5,1.0,0.0,1.0,1.0,3.0,0.0,3.0,10.8,2022,F,34,ALK,12,4.1,6.9,2.0,14.8,0.133,1.0,3.9,0.25,2.0,3.9,0.5,1.0,0.0,1.0,1.0,3.0,0.0,3.0,10.8,2023,SF,31,ALK,32,17.9,12.6,4.8,12.2,0.39,0.9,4.1,0.224,2.1,3.1,0.676,1.3,3.7,4.9,2.2,2.0,0.1,1.5,6.9,Greek Basketball League
2022,F,1,Kuany Ngor Kuany,VRI,28,23.9,26.3,9.3,17.0,0.544,3.3,7.0,0.469,4.5,5.3,0.838,2.3,6.8,9.1,3.1,1.8,0.2,3.0,4.5,2022,F,1,VRI,28,23.9,26.3,9.3,17.0,0.544,3.3,7.0,0.469,4.5,5.3,0.838,2.3,6.8,9.1,3.1,1.8,0.2,3.0,4.5,2022,PF,1,VRI,28,23.9,26.3,9.3,17.0,0.544,3.3,7.0,0.469,4.5,5.3,0.838,2.3,6.8,9.1,3.1,1.8,0.2,3.0,4.5,Greek Basketball League
2022,F,6,Dario Dreznjak,ZAD,41,22.2,23.2,7.5,14.7,0.511,3.6,8.2,0.436,4.6,5.8,0.791,2.5,5.7,8.1,1.7,1.2,1.3,2.2,6.3,2022,F,6,ZAD,41,22.2,23.2,7.5,14.7,0.511,3.6,8.2,0.436,4.6,5.8,0.791,2.5,5.7,8.1,1.7,1.2,1.3,2.2,6.3,2022,PF,6,ZAD,41,22.2,23.2,7.5,14.7,0.511,3.6,8.2,0.436,4.6,5.8,0.791,2.5,5.7,8.1,1.7,1.2,1.3,2.2,6.3,Greek Basketball League
2022,F,6,Dario Dreznjak,ZAD,41,22.2,23.2,7.5,14.7,0.511,3.6,8.2,0.436,4.6,5.8,0.791,2.5,5.7,8.1,1.7,1.2,1.3,2.2,6.3,2022,F,6,ZAD,41,22.2,23.2,7.5,14.7,0.511,3.6,8.2,0.436,4.6,5.8,0.791,2.5,5.7,8.1,1.7,1.2,1.3,2.2,6.3,2023,PF,5,ZAD,37,24.5,26.4,8.7,18.9,0.459,3.1,8.4,0.367,5.9,8.2,0.727,1.9,7.7,9.6,3.4,1.3,1.5,3.3,4.8,Greek Basketball League
2022,F,9,Nate Reuvers,CIB,38,19.4,20.9,8.1,14.2,0.569,1.3,3.5,0.377,3.5,4.4,0.791,3.3,7.6,10.9,1.6,1.0,3.6,2.5,6.1,2022,F,9,CIB,38,19.4,20.9,8.1,14.2,0.569,1.3,3.5,0.377,3.5,4.4,0.791,3.3,7.6,10.9,1.6,1.0,3.6,2.5,6.1,2022,PF,9,CIB,38,19.4,20.9,8.1,14.2,0.569,1.3,3.5,0.377,3.5,4.4,0.791,3.3,7.6,10.9,1.6,1.0,3.6,2.5,6.1,Greek Basketball League
2022,F,10,Tomislav Mihael Buljan,ZAD,32,10.6,19.8,7.8,13.1,0.591,0.8,2.0,0.429,3.4,6.8,0.5,4.8,6.8,11.6,4.2,2.4,1.1,2.3,7.5,2022,F,10,ZAD,32,10.6,19.8,7.8,13.1,0.591,0.8,2.0,0.429,3.4,6.8,0.5,4.8,6.8,11.6,4.2,2.4,1.1,2.3,7.5,2022,PF,10,ZAD,32,10.6,19.8,7.8,13.1,0.591,0.8,2.0,0.429,3.4,6.8,0.5,4.8,6.8,11.6,4.2,2.4,1.1,2.3,7.5,Greek Basketball League
