Year_x,Player,Pos,HT,WT,Team_x,Birth City,Draft Status,Nationality,Year_y,Position,#,Team_y,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2022,Dominik Mavra,SF,6-4,202,KK Zadar,Zadar,"2016 NBA Draft, Undrafted",Croatia,2023,SG,8,SPL,34,24.9,21.9,6.8,16.3,0.415,2.6,7.9,0.329,5.8,7.2,0.803,0.5,4.1,4.5,10.6,1.5,0.0,3.9,4.8
2023,Dominik Mavra,SF,6-4,202,KK Split,Zadar,"2016 NBA Draft, Undrafted",Croatia,2021,SF,6,ZAD,41,23.4,21.0,7.0,14.6,0.481,3.1,8.1,0.379,3.9,4.9,0.804,1.0,3.8,4.8,8.2,2.1,0.1,3.6,3.6
2023,Dominik Mavra,SF,6-4,202,KK Split,Zadar,"2016 NBA Draft, Undrafted",Croatia,2022,SF,18,ZAD,38,28.4,17.6,5.5,12.0,0.457,3.1,7.6,0.404,3.6,4.7,0.764,0.6,3.8,4.4,9.1,1.1,0.0,2.9,4.1
2023,Dominik Mavra,SF,6-4,202,KK Split,Zadar,"2016 NBA Draft, Undrafted",Croatia,2023,SG,8,SPL,34,24.9,21.9,6.8,16.3,0.415,2.6,7.9,0.329,5.8,7.2,0.803,0.5,4.1,4.5,10.6,1.5,0.0,3.9,4.8
2020,Milija Mikovic,FC,6-8,220,KK Velika Gorica,Bar,"2016 NBA Draft, Undrafted",Montenegro,2020,PF,10,VEL,17,13.7,22.0,9.7,17.5,0.553,0.0,0.8,0.0,2.7,4.9,0.542,4.1,7.0,11.1,2.5,1.2,0.8,3.1,6.2
2020,Milija Mikovic,FC,6-8,220,KK Velika Gorica,Bar,"2016 NBA Draft, Undrafted",Montenegro,2021,C,6,SIB,32,32.6,28.4,11.6,21.3,0.548,1.0,3.5,0.289,4.1,6.6,0.625,2.8,7.2,9.9,2.6,1.4,0.8,4.1,4.2
2021,Milija Mikovic,FC,6-8,220,GKK Sibenk,Bar,"2016 NBA Draft, Undrafted",Montenegro,2020,PF,10,VEL,17,13.7,22.0,9.7,17.5,0.553,0.0,0.8,0.0,2.7,4.9,0.542,4.1,7.0,11.1,2.5,1.2,0.8,3.1,6.2
2021,Milija Mikovic,FC,6-8,220,GKK Sibenk,Bar,"2016 NBA Draft, Undrafted",Montenegro,2021,C,6,SIB,32,32.6,28.4,11.6,21.3,0.548,1.0,3.5,0.289,4.1,6.6,0.625,2.8,7.2,9.9,2.6,1.4,0.8,4.1,4.2
2020,Nick Neal,PG,6-0,180,KK Alkar,Detroit (MI),"2012 NBA Draft, Undrafted",United States,2020,PG,1,ALK,20,30.8,28.6,9.0,19.5,0.462,1.9,5.1,0.369,8.6,9.8,0.881,1.0,4.9,5.9,8.6,3.3,0.0,4.6,2.8
2020,Dino Palcic,G,6-1,-,KK Sonik Puntamika,,"2012 NBA Draft, Undrafted",Croatia,2014,PG,11,KRI,21,22.7,16.5,5.5,13.0,0.426,1.1,4.3,0.256,4.3,5.4,0.796,1.4,4.5,5.9,5.3,4.3,0.0,2.9,4.2
2020,Dino Palcic,G,6-1,-,KK Sonik Puntamika,,"2012 NBA Draft, Undrafted",Croatia,2020,PG,21,PUN,19,24.1,13.2,4.1,12.7,0.322,1.5,5.8,0.255,3.6,4.2,0.85,1.2,4.0,5.1,6.9,1.6,0.1,4.0,5.8
2020,Dino Palcic,G,6-1,-,KK Sonik Puntamika,,"2012 NBA Draft, Undrafted",Croatia,2021,PG,31,PUN,30,20.5,14.9,4.7,11.0,0.426,1.9,5.2,0.358,3.7,4.5,0.825,1.2,4.8,6.0,10.5,1.5,0.0,2.7,5.3
2020,Dino Palcic,G,6-1,-,KK Sonik Puntamika,,"2012 NBA Draft, Undrafted",Croatia,2022,PG,20,PUN,31,34.8,15.1,4.8,11.3,0.431,2.8,6.4,0.431,2.6,3.5,0.756,0.8,6.0,6.8,7.8,1.4,0.1,3.5,4.1
2021,Dino Palcic,G,6-1,-,KK Sonik Puntamika,,"2012 NBA Draft, Undrafted",Croatia,2014,PG,11,KRI,21,22.7,16.5,5.5,13.0,0.426,1.1,4.3,0.256,4.3,5.4,0.796,1.4,4.5,5.9,5.3,4.3,0.0,2.9,4.2
2021,Dino Palcic,G,6-1,-,KK Sonik Puntamika,,"2012 NBA Draft, Undrafted",Croatia,2020,PG,21,PUN,19,24.1,13.2,4.1,12.7,0.322,1.5,5.8,0.255,3.6,4.2,0.85,1.2,4.0,5.1,6.9,1.6,0.1,4.0,5.8
2021,Dino Palcic,G,6-1,-,KK Sonik Puntamika,,"2012 NBA Draft, Undrafted",Croatia,2021,PG,31,PUN,30,20.5,14.9,4.7,11.0,0.426,1.9,5.2,0.358,3.7,4.5,0.825,1.2,4.8,6.0,10.5,1.5,0.0,2.7,5.3
2021,Dino Palcic,G,6-1,-,KK Sonik Puntamika,,"2012 NBA Draft, Undrafted",Croatia,2022,PG,20,PUN,31,34.8,15.1,4.8,11.3,0.431,2.8,6.4,0.431,2.6,3.5,0.756,0.8,6.0,6.8,7.8,1.4,0.1,3.5,4.1
2022,Dino Palcic,G,6-1,-,KK Sonik Puntamika,,"2012 NBA Draft, Undrafted",Croatia,2014,PG,11,KRI,21,22.7,16.5,5.5,13.0,0.426,1.1,4.3,0.256,4.3,5.4,0.796,1.4,4.5,5.9,5.3,4.3,0.0,2.9,4.2
2022,Dino Palcic,G,6-1,-,KK Sonik Puntamika,,"2012 NBA Draft, Undrafted",Croatia,2020,PG,21,PUN,19,24.1,13.2,4.1,12.7,0.322,1.5,5.8,0.255,3.6,4.2,0.85,1.2,4.0,5.1,6.9,1.6,0.1,4.0,5.8
2022,Dino Palcic,G,6-1,-,KK Sonik Puntamika,,"2012 NBA Draft, Undrafted",Croatia,2021,PG,31,PUN,30,20.5,14.9,4.7,11.0,0.426,1.9,5.2,0.358,3.7,4.5,0.825,1.2,4.8,6.0,10.5,1.5,0.0,2.7,5.3
2022,Dino Palcic,G,6-1,-,KK Sonik Puntamika,,"2012 NBA Draft, Undrafted",Croatia,2022,PG,20,PUN,31,34.8,15.1,4.8,11.3,0.431,2.8,6.4,0.431,2.6,3.5,0.756,0.8,6.0,6.8,7.8,1.4,0.1,3.5,4.1
2020,Luka Panduric,SG,6-2,187,KK Skrljevo,Osijek,"2015 NBA Draft, Undrafted",Croatia,2012,SG,19,VRI,30,34.6,14.5,4.9,9.2,0.535,0.7,1.9,0.366,4.0,5.7,0.694,0.6,4.1,4.8,3.2,1.5,0.0,3.6,4.0
2020,Luka Panduric,SG,6-2,187,KK Skrljevo,Osijek,"2015 NBA Draft, Undrafted",Croatia,2013,SG,16,VRI,27,35.9,17.6,6.0,13.0,0.466,1.6,3.8,0.429,3.9,5.6,0.699,1.1,3.6,4.7,4.7,1.7,0.1,3.5,3.2
2020,Luka Panduric,SG,6-2,187,KK Skrljevo,Osijek,"2015 NBA Draft, Undrafted",Croatia,2014,PG,5,VRI,26,36.4,20.7,7.0,14.3,0.491,1.4,4.1,0.338,5.2,6.2,0.829,1.1,4.1,5.2,4.2,1.7,0.0,4.6,3.4
2020,Luka Panduric,SG,6-2,187,KK Skrljevo,Osijek,"2015 NBA Draft, Undrafted",Croatia,2015,SG,4,VRI,26,26.2,19.6,6.8,16.2,0.417,1.9,6.4,0.297,4.2,5.2,0.811,1.2,4.0,5.2,4.0,1.4,0.1,3.3,4.2
2020,Luka Panduric,SG,6-2,187,KK Skrljevo,Osijek,"2015 NBA Draft, Undrafted",Croatia,2016,SG,4,VRI,29,23.2,22.7,7.4,17.3,0.428,3.6,9.3,0.385,4.3,5.2,0.822,2.1,5.8,7.9,4.6,1.2,0.0,4.7,5.1
2020,Luka Panduric,SG,6-2,187,KK Skrljevo,Osijek,"2015 NBA Draft, Undrafted",Croatia,2018,SG,12,SIB,25,26.7,17.6,6.4,15.2,0.422,2.2,6.8,0.33,2.6,3.5,0.75,0.8,4.8,5.6,6.1,1.7,0.1,3.4,4.9
2020,Luka Panduric,SG,6-2,187,KK Skrljevo,Osijek,"2015 NBA Draft, Undrafted",Croatia,2020,PG,9,SRKL,16,22.2,19.8,6.4,13.1,0.485,1.6,4.6,0.353,5.4,7.2,0.755,0.7,4.1,4.7,5.4,1.2,0.0,5.5,5.8
2020,Luka Panduric,SG,6-2,187,KK Skrljevo,Osijek,"2015 NBA Draft, Undrafted",Croatia,2021,SG,6,DUB,33,28.6,22.0,7.6,16.5,0.462,2.7,7.7,0.358,4.0,5.2,0.775,0.5,3.4,3.9,5.7,1.7,0.1,5.5,4.0
2021,Luka Panduric,SG,6-2,187,KK Dubrava Zagreb,Osijek,"2015 NBA Draft, Undrafted",Croatia,2012,SG,19,VRI,30,34.6,14.5,4.9,9.2,0.535,0.7,1.9,0.366,4.0,5.7,0.694,0.6,4.1,4.8,3.2,1.5,0.0,3.6,4.0
2021,Luka Panduric,SG,6-2,187,KK Dubrava Zagreb,Osijek,"2015 NBA Draft, Undrafted",Croatia,2013,SG,16,VRI,27,35.9,17.6,6.0,13.0,0.466,1.6,3.8,0.429,3.9,5.6,0.699,1.1,3.6,4.7,4.7,1.7,0.1,3.5,3.2
2021,Luka Panduric,SG,6-2,187,KK Dubrava Zagreb,Osijek,"2015 NBA Draft, Undrafted",Croatia,2014,PG,5,VRI,26,36.4,20.7,7.0,14.3,0.491,1.4,4.1,0.338,5.2,6.2,0.829,1.1,4.1,5.2,4.2,1.7,0.0,4.6,3.4
2021,Luka Panduric,SG,6-2,187,KK Dubrava Zagreb,Osijek,"2015 NBA Draft, Undrafted",Croatia,2015,SG,4,VRI,26,26.2,19.6,6.8,16.2,0.417,1.9,6.4,0.297,4.2,5.2,0.811,1.2,4.0,5.2,4.0,1.4,0.1,3.3,4.2
2021,Luka Panduric,SG,6-2,187,KK Dubrava Zagreb,Osijek,"2015 NBA Draft, Undrafted",Croatia,2016,SG,4,VRI,29,23.2,22.7,7.4,17.3,0.428,3.6,9.3,0.385,4.3,5.2,0.822,2.1,5.8,7.9,4.6,1.2,0.0,4.7,5.1
2021,Luka Panduric,SG,6-2,187,KK Dubrava Zagreb,Osijek,"2015 NBA Draft, Undrafted",Croatia,2018,SG,12,SIB,25,26.7,17.6,6.4,15.2,0.422,2.2,6.8,0.33,2.6,3.5,0.75,0.8,4.8,5.6,6.1,1.7,0.1,3.4,4.9
2021,Luka Panduric,SG,6-2,187,KK Dubrava Zagreb,Osijek,"2015 NBA Draft, Undrafted",Croatia,2020,PG,9,SRKL,16,22.2,19.8,6.4,13.1,0.485,1.6,4.6,0.353,5.4,7.2,0.755,0.7,4.1,4.7,5.4,1.2,0.0,5.5,5.8
2021,Luka Panduric,SG,6-2,187,KK Dubrava Zagreb,Osijek,"2015 NBA Draft, Undrafted",Croatia,2021,SG,6,DUB,33,28.6,22.0,7.6,16.5,0.462,2.7,7.7,0.358,4.0,5.2,0.775,0.5,3.4,3.9,5.7,1.7,0.1,5.5,4.0
2020,Filip Paponja,G,6-2,-,KK Cibona,,2024 NBA Draft Eligible,Croatia,2021,PG,38,ZAD,11,10.4,11.7,3.8,6.7,0.563,3.3,5.4,0.615,0.8,1.7,0.5,1.3,4.6,5.9,9.2,2.5,0.0,4.6,6.3
2020,Filip Paponja,G,6-2,-,KK Cibona,,2024 NBA Draft Eligible,Croatia,2022,PG,29,ZAD,24,10.6,9.6,3.4,8.5,0.4,1.9,5.6,0.333,0.9,1.1,0.833,0.4,2.3,2.6,5.3,2.3,0.0,2.8,5.5
2020,Filip Paponja,G,6-2,-,KK Cibona,,2024 NBA Draft Eligible,Croatia,2023,PG,34,DUB,34,25.1,13.1,4.4,11.3,0.39,2.5,6.9,0.361,1.8,2.6,0.681,1.1,4.9,6.0,7.4,2.5,0.0,4.6,4.7
2021,Filip Paponja,G,6-2,-,KK Zadar,,2024 NBA Draft Eligible,Croatia,2021,PG,38,ZAD,11,10.4,11.7,3.8,6.7,0.563,3.3,5.4,0.615,0.8,1.7,0.5,1.3,4.6,5.9,9.2,2.5,0.0,4.6,6.3
2021,Filip Paponja,G,6-2,-,KK Zadar,,2024 NBA Draft Eligible,Croatia,2022,PG,29,ZAD,24,10.6,9.6,3.4,8.5,0.4,1.9,5.6,0.333,0.9,1.1,0.833,0.4,2.3,2.6,5.3,2.3,0.0,2.8,5.5
2021,Filip Paponja,G,6-2,-,KK Zadar,,2024 NBA Draft Eligible,Croatia,2023,PG,34,DUB,34,25.1,13.1,4.4,11.3,0.39,2.5,6.9,0.361,1.8,2.6,0.681,1.1,4.9,6.0,7.4,2.5,0.0,4.6,4.7
2022,Filip Paponja,G,6-2,-,KK Zadar,,2024 NBA Draft Eligible,Croatia,2021,PG,38,ZAD,11,10.4,11.7,3.8,6.7,0.563,3.3,5.4,0.615,0.8,1.7,0.5,1.3,4.6,5.9,9.2,2.5,0.0,4.6,6.3
2022,Filip Paponja,G,6-2,-,KK Zadar,,2024 NBA Draft Eligible,Croatia,2022,PG,29,ZAD,24,10.6,9.6,3.4,8.5,0.4,1.9,5.6,0.333,0.9,1.1,0.833,0.4,2.3,2.6,5.3,2.3,0.0,2.8,5.5
2022,Filip Paponja,G,6-2,-,KK Zadar,,2024 NBA Draft Eligible,Croatia,2023,PG,34,DUB,34,25.1,13.1,4.4,11.3,0.39,2.5,6.9,0.361,1.8,2.6,0.681,1.1,4.9,6.0,7.4,2.5,0.0,4.6,4.7
2023,Filip Paponja,G,6-2,-,KK Dubrava Zagreb,,2024 NBA Draft Eligible,Croatia,2021,PG,38,ZAD,11,10.4,11.7,3.8,6.7,0.563,3.3,5.4,0.615,0.8,1.7,0.5,1.3,4.6,5.9,9.2,2.5,0.0,4.6,6.3
2023,Filip Paponja,G,6-2,-,KK Dubrava Zagreb,,2024 NBA Draft Eligible,Croatia,2022,PG,29,ZAD,24,10.6,9.6,3.4,8.5,0.4,1.9,5.6,0.333,0.9,1.1,0.833,0.4,2.3,2.6,5.3,2.3,0.0,2.8,5.5
2023,Filip Paponja,G,6-2,-,KK Dubrava Zagreb,,2024 NBA Draft Eligible,Croatia,2023,PG,34,DUB,34,25.1,13.1,4.4,11.3,0.39,2.5,6.9,0.361,1.8,2.6,0.681,1.1,4.9,6.0,7.4,2.5,0.0,4.6,4.7
2020,Petar Peric,G,6-3,196,KK Dubrava Zagreb,,"2019 NBA Draft, Undrafted",Croatia,2020,SG,10,DUB,21,22.0,20.6,7.5,18.0,0.416,3.2,8.8,0.365,2.4,3.0,0.793,0.9,4.0,4.9,5.6,0.8,0.1,4.5,4.2
2020,Petar Peric,G,6-3,196,KK Dubrava Zagreb,,"2019 NBA Draft, Undrafted",Croatia,2021,SG,17,DUB,33,17.1,17.1,6.0,14.6,0.413,3.1,8.7,0.353,2.0,2.5,0.767,0.6,2.7,3.3,4.6,1.8,0.0,3.3,4.3
2021,Petar Peric,G,6-3,196,KK Dubrava Zagreb,,"2019 NBA Draft, Undrafted",Croatia,2020,SG,10,DUB,21,22.0,20.6,7.5,18.0,0.416,3.2,8.8,0.365,2.4,3.0,0.793,0.9,4.0,4.9,5.6,0.8,0.1,4.5,4.2
2021,Petar Peric,G,6-3,196,KK Dubrava Zagreb,,"2019 NBA Draft, Undrafted",Croatia,2021,SG,17,DUB,33,17.1,17.1,6.0,14.6,0.413,3.1,8.7,0.353,2.0,2.5,0.767,0.6,2.7,3.3,4.6,1.8,0.0,3.3,4.3
2020,Ante Perkusic,PF,6-5,-,KK Split,,2024 NBA Draft Eligible,Croatia,2023,PF,9,RIB,2,35.2,23.8,10.2,21.1,0.484,2.7,8.2,0.333,0.7,2.7,0.25,0.7,15.0,15.7,1.4,2.0,0.0,4.1,5.5
2020,Ante Perkusic,PF,6-5,-,KK Split,,2024 NBA Draft Eligible,Croatia,2023,PF,29,SPL,14,8.7,10.7,3.9,10.7,0.37,1.6,5.9,0.267,1.2,1.6,0.75,2.0,8.3,10.3,3.6,1.2,0.4,3.2,7.5
2021,Ante Perkusic,PF,6-5,-,KK Split,,2024 NBA Draft Eligible,Croatia,2023,PF,9,RIB,2,35.2,23.8,10.2,21.1,0.484,2.7,8.2,0.333,0.7,2.7,0.25,0.7,15.0,15.7,1.4,2.0,0.0,4.1,5.5
2021,Ante Perkusic,PF,6-5,-,KK Split,,2024 NBA Draft Eligible,Croatia,2023,PF,29,SPL,14,8.7,10.7,3.9,10.7,0.37,1.6,5.9,0.267,1.2,1.6,0.75,2.0,8.3,10.3,3.6,1.2,0.4,3.2,7.5
2022,Ante Perkusic,PF,6-5,-,KK Split,,2024 NBA Draft Eligible,Croatia,2023,PF,9,RIB,2,35.2,23.8,10.2,21.1,0.484,2.7,8.2,0.333,0.7,2.7,0.25,0.7,15.0,15.7,1.4,2.0,0.0,4.1,5.5
2022,Ante Perkusic,PF,6-5,-,KK Split,,2024 NBA Draft Eligible,Croatia,2023,PF,29,SPL,14,8.7,10.7,3.9,10.7,0.37,1.6,5.9,0.267,1.2,1.6,0.75,2.0,8.3,10.3,3.6,1.2,0.4,3.2,7.5
2023,Ante Perkusic,PF,6-5,-,KK Split,,2024 NBA Draft Eligible,Croatia,2023,PF,9,RIB,2,35.2,23.8,10.2,21.1,0.484,2.7,8.2,0.333,0.7,2.7,0.25,0.7,15.0,15.7,1.4,2.0,0.0,4.1,5.5
2023,Ante Perkusic,PF,6-5,-,KK Split,,2024 NBA Draft Eligible,Croatia,2023,PF,29,SPL,14,8.7,10.7,3.9,10.7,0.37,1.6,5.9,0.267,1.2,1.6,0.75,2.0,8.3,10.3,3.6,1.2,0.4,3.2,7.5
2020,Teo Petani,G,6-2,176,KK Sonik Puntamika,Zadar,"2010 NBA Draft, Undrafted",Croatia,2014,PG,4,SIB,26,29.0,21.4,6.0,14.4,0.419,3.4,9.0,0.38,5.7,7.6,0.756,0.7,4.3,5.0,8.1,3.2,0.1,4.2,5.7
2020,Teo Petani,G,6-2,176,KK Sonik Puntamika,Zadar,"2010 NBA Draft, Undrafted",Croatia,2015,PG,4,SIB,27,27.9,21.1,6.2,14.5,0.427,2.7,8.1,0.339,5.9,7.7,0.769,0.6,5.1,5.7,8.1,2.8,0.1,3.4,4.5
2020,Teo Petani,G,6-2,176,KK Sonik Puntamika,Zadar,"2010 NBA Draft, Undrafted",Croatia,2016,PG,11,SIB,27,31.6,17.5,5.2,13.8,0.38,2.0,7.1,0.286,5.1,6.8,0.744,0.9,5.2,6.1,10.6,1.6,0.1,3.8,3.8
2020,Teo Petani,G,6-2,176,KK Sonik Puntamika,Zadar,"2010 NBA Draft, Undrafted",Croatia,2017,PG,10,SIB,29,26.8,17.1,5.4,12.3,0.442,3.1,7.3,0.42,3.1,4.2,0.75,0.5,4.6,5.1,7.8,1.5,0.2,2.3,4.2
2020,Teo Petani,G,6-2,176,KK Sonik Puntamika,Zadar,"2010 NBA Draft, Undrafted",Croatia,2020,SG,15,PUN,19,25.2,16.2,5.2,13.4,0.388,3.1,9.6,0.323,2.7,3.5,0.771,0.8,4.8,5.6,5.3,2.7,0.1,3.0,5.8
2020,Teo Petani,G,6-2,176,KK Sonik Puntamika,Zadar,"2010 NBA Draft, Undrafted",Croatia,2021,PG,37,PUN,29,22.1,13.5,4.0,11.1,0.358,2.4,8.6,0.278,3.2,3.4,0.935,1.0,2.5,3.5,6.6,2.2,0.0,2.8,4.8
2021,Teo Petani,G,6-2,176,KK Sonik Puntamika,Zadar,"2010 NBA Draft, Undrafted",Croatia,2014,PG,4,SIB,26,29.0,21.4,6.0,14.4,0.419,3.4,9.0,0.38,5.7,7.6,0.756,0.7,4.3,5.0,8.1,3.2,0.1,4.2,5.7
2021,Teo Petani,G,6-2,176,KK Sonik Puntamika,Zadar,"2010 NBA Draft, Undrafted",Croatia,2015,PG,4,SIB,27,27.9,21.1,6.2,14.5,0.427,2.7,8.1,0.339,5.9,7.7,0.769,0.6,5.1,5.7,8.1,2.8,0.1,3.4,4.5
2021,Teo Petani,G,6-2,176,KK Sonik Puntamika,Zadar,"2010 NBA Draft, Undrafted",Croatia,2016,PG,11,SIB,27,31.6,17.5,5.2,13.8,0.38,2.0,7.1,0.286,5.1,6.8,0.744,0.9,5.2,6.1,10.6,1.6,0.1,3.8,3.8
2021,Teo Petani,G,6-2,176,KK Sonik Puntamika,Zadar,"2010 NBA Draft, Undrafted",Croatia,2017,PG,10,SIB,29,26.8,17.1,5.4,12.3,0.442,3.1,7.3,0.42,3.1,4.2,0.75,0.5,4.6,5.1,7.8,1.5,0.2,2.3,4.2
2021,Teo Petani,G,6-2,176,KK Sonik Puntamika,Zadar,"2010 NBA Draft, Undrafted",Croatia,2020,SG,15,PUN,19,25.2,16.2,5.2,13.4,0.388,3.1,9.6,0.323,2.7,3.5,0.771,0.8,4.8,5.6,5.3,2.7,0.1,3.0,5.8
2021,Teo Petani,G,6-2,176,KK Sonik Puntamika,Zadar,"2010 NBA Draft, Undrafted",Croatia,2021,PG,37,PUN,29,22.1,13.5,4.0,11.1,0.358,2.4,8.6,0.278,3.2,3.4,0.935,1.0,2.5,3.5,6.6,2.2,0.0,2.8,4.8
2020,Juraj Pleadin,PG,6-4,180,GKK Sibenk,,2025 NBA Draft Eligible,Croatia,2021,PG,29,SIB,25,14.8,15.0,4.8,11.3,0.425,2.1,6.3,0.327,3.4,4.1,0.813,1.7,4.4,6.1,2.1,0.8,0.4,2.6,5.4
2020,Juraj Pleadin,PG,6-4,180,GKK Sibenk,,2025 NBA Draft Eligible,Croatia,2022,SG,20,SIB,25,17.5,16.5,5.7,11.9,0.477,2.3,6.1,0.375,2.8,3.8,0.743,2.2,5.0,7.2,3.4,2.0,0.1,2.2,5.7
2020,Juraj Pleadin,PG,6-4,180,GKK Sibenk,,2025 NBA Draft Eligible,Croatia,2023,PG,19,SIB,30,25.1,18.8,6.5,16.7,0.389,3.2,10.2,0.311,2.7,3.6,0.75,1.9,6.5,8.4,3.8,2.0,0.1,2.5,4.5
2021,Juraj Pleadin,PG,6-4,180,GKK Sibenk,,2025 NBA Draft Eligible,Croatia,2021,PG,29,SIB,25,14.8,15.0,4.8,11.3,0.425,2.1,6.3,0.327,3.4,4.1,0.813,1.7,4.4,6.1,2.1,0.8,0.4,2.6,5.4
2021,Juraj Pleadin,PG,6-4,180,GKK Sibenk,,2025 NBA Draft Eligible,Croatia,2022,SG,20,SIB,25,17.5,16.5,5.7,11.9,0.477,2.3,6.1,0.375,2.8,3.8,0.743,2.2,5.0,7.2,3.4,2.0,0.1,2.2,5.7
2021,Juraj Pleadin,PG,6-4,180,GKK Sibenk,,2025 NBA Draft Eligible,Croatia,2023,PG,19,SIB,30,25.1,18.8,6.5,16.7,0.389,3.2,10.2,0.311,2.7,3.6,0.75,1.9,6.5,8.4,3.8,2.0,0.1,2.5,4.5
2022,Juraj Pleadin,PG,6-4,180,GKK Sibenk,,2025 NBA Draft Eligible,Croatia,2021,PG,29,SIB,25,14.8,15.0,4.8,11.3,0.425,2.1,6.3,0.327,3.4,4.1,0.813,1.7,4.4,6.1,2.1,0.8,0.4,2.6,5.4
2022,Juraj Pleadin,PG,6-4,180,GKK Sibenk,,2025 NBA Draft Eligible,Croatia,2022,SG,20,SIB,25,17.5,16.5,5.7,11.9,0.477,2.3,6.1,0.375,2.8,3.8,0.743,2.2,5.0,7.2,3.4,2.0,0.1,2.2,5.7
2022,Juraj Pleadin,PG,6-4,180,GKK Sibenk,,2025 NBA Draft Eligible,Croatia,2023,PG,19,SIB,30,25.1,18.8,6.5,16.7,0.389,3.2,10.2,0.311,2.7,3.6,0.75,1.9,6.5,8.4,3.8,2.0,0.1,2.5,4.5
2023,Juraj Pleadin,PG,6-4,180,GKK Sibenk,,2025 NBA Draft Eligible,Croatia,2021,PG,29,SIB,25,14.8,15.0,4.8,11.3,0.425,2.1,6.3,0.327,3.4,4.1,0.813,1.7,4.4,6.1,2.1,0.8,0.4,2.6,5.4
2023,Juraj Pleadin,PG,6-4,180,GKK Sibenk,,2025 NBA Draft Eligible,Croatia,2022,SG,20,SIB,25,17.5,16.5,5.7,11.9,0.477,2.3,6.1,0.375,2.8,3.8,0.743,2.2,5.0,7.2,3.4,2.0,0.1,2.2,5.7
2023,Juraj Pleadin,PG,6-4,180,GKK Sibenk,,2025 NBA Draft Eligible,Croatia,2023,PG,19,SIB,30,25.1,18.8,6.5,16.7,0.389,3.2,10.2,0.311,2.7,3.6,0.75,1.9,6.5,8.4,3.8,2.0,0.1,2.5,4.5
2020,Makur Puou,FC,6-9,210,KK Dubrava Zagreb,Rumbek,"2018 NBA Draft, Undrafted",South Sudan,2021,PF,24,DUB,20,22.4,13.1,5.3,9.6,0.544,0.1,0.1,1.0,2.5,3.6,0.676,5.9,7.9,13.8,1.2,1.4,1.9,3.6,6.4
2021,Makur Puou,FC,6-9,210,KK Dubrava Zagreb,Rumbek,"2018 NBA Draft, Undrafted",South Sudan,2021,PF,24,DUB,20,22.4,13.1,5.3,9.6,0.544,0.1,0.1,1.0,2.5,3.6,0.676,5.9,7.9,13.8,1.2,1.4,1.9,3.6,6.4
2020,Marko Ramljak,SF,6-8,210,KK Cibona,Posusje,"2015 NBA Draft, Undrafted",CroatiaBosnia and Herzegovina,2012,PF,15,ZAD,34,17.4,9.4,3.6,8.5,0.429,0.1,0.9,0.091,2.0,3.2,0.641,2.7,5.1,7.8,2.3,2.3,0.6,2.6,5.1
2020,Marko Ramljak,SF,6-8,210,KK Cibona,Posusje,"2015 NBA Draft, Undrafted",CroatiaBosnia and Herzegovina,2013,SF,14,ZAD,19,27.9,16.6,5.6,12.9,0.437,0.8,3.6,0.225,4.5,6.8,0.667,2.7,5.7,8.4,3.2,2.5,1.2,2.8,3.8
2020,Marko Ramljak,SF,6-8,210,KK Cibona,Posusje,"2015 NBA Draft, Undrafted",CroatiaBosnia and Herzegovina,2014,PF,9,ZAD,16,25.2,18.2,6.9,14.7,0.472,2.1,7.4,0.29,2.3,3.7,0.613,3.3,6.7,10.0,3.6,1.8,0.7,1.9,4.2
2020,Marko Ramljak,SF,6-8,210,KK Cibona,Posusje,"2015 NBA Draft, Undrafted",CroatiaBosnia and Herzegovina,2015,PF,9,ZAD,13,26.9,19.9,7.1,13.7,0.52,1.9,5.1,0.378,3.7,5.4,0.692,1.1,6.2,7.3,4.4,3.4,0.7,2.9,4.7
2020,Marko Ramljak,SF,6-8,210,KK Cibona,Posusje,"2015 NBA Draft, Undrafted",CroatiaBosnia and Herzegovina,2020,PF,8,CIB,20,22.1,23.5,8.3,13.6,0.608,2.2,5.8,0.377,4.8,5.5,0.863,1.3,6.6,7.9,3.5,2.0,0.3,1.8,2.9
2020,Marko Ramljak,SF,6-8,210,KK Cibona,Posusje,"2015 NBA Draft, Undrafted",CroatiaBosnia and Herzegovina,2023,PF,12,ZAD,35,26.7,22.0,7.4,16.8,0.443,1.7,6.2,0.275,5.4,8.0,0.677,3.1,7.0,10.2,4.9,1.4,0.6,2.6,2.8
2023,Marko Ramljak,SF,6-8,210,KK Zadar,Posusje,"2015 NBA Draft, Undrafted",CroatiaBosnia and Herzegovina,2012,PF,15,ZAD,34,17.4,9.4,3.6,8.5,0.429,0.1,0.9,0.091,2.0,3.2,0.641,2.7,5.1,7.8,2.3,2.3,0.6,2.6,5.1
2023,Marko Ramljak,SF,6-8,210,KK Zadar,Posusje,"2015 NBA Draft, Undrafted",CroatiaBosnia and Herzegovina,2013,SF,14,ZAD,19,27.9,16.6,5.6,12.9,0.437,0.8,3.6,0.225,4.5,6.8,0.667,2.7,5.7,8.4,3.2,2.5,1.2,2.8,3.8
