Year,Position,#,Player,Team_x,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Pos,HT,WT,Team_y,Birth City,Draft Status,Nationality,Season,League
2017,PG,11,Conner Washington,LEI,37,20.0,18.3,5.9,13.2,0.448,2.7,6.5,0.416,3.8,4.3,0.894,1.4,5.6,7.0,7.6,0.8,0.1,3.4,2.6,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2020-2021,British Basketball League
2017,PG,11,Conner Washington,LEI,37,20.0,18.3,5.9,13.2,0.448,2.7,6.5,0.416,3.8,4.3,0.894,1.4,5.6,7.0,7.6,0.8,0.1,3.4,2.6,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2021-2022,British Basketball League
2017,PG,11,Conner Washington,LEI,37,20.0,18.3,5.9,13.2,0.448,2.7,6.5,0.416,3.8,4.3,0.894,1.4,5.6,7.0,7.6,0.8,0.1,3.4,2.6,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2022-2023,British Basketball League
2019,PG,13,Conner Washington,LEI,37,27.8,16.2,5.2,12.3,0.422,3.3,7.9,0.42,2.5,3.0,0.844,1.1,5.0,6.1,7.5,1.1,0.0,3.6,2.6,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2011-2012,British Basketball League
2019,PG,13,Conner Washington,LEI,37,27.8,16.2,5.2,12.3,0.422,3.3,7.9,0.42,2.5,3.0,0.844,1.1,5.0,6.1,7.5,1.1,0.0,3.6,2.6,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2012-2013,British Basketball League
2019,PG,13,Conner Washington,LEI,37,27.8,16.2,5.2,12.3,0.422,3.3,7.9,0.42,2.5,3.0,0.844,1.1,5.0,6.1,7.5,1.1,0.0,3.6,2.6,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2013-2014,British Basketball League
2019,PG,13,Conner Washington,LEI,37,27.8,16.2,5.2,12.3,0.422,3.3,7.9,0.42,2.5,3.0,0.844,1.1,5.0,6.1,7.5,1.1,0.0,3.6,2.6,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2014-2015,British Basketball League
2019,PG,13,Conner Washington,LEI,37,27.8,16.2,5.2,12.3,0.422,3.3,7.9,0.42,2.5,3.0,0.844,1.1,5.0,6.1,7.5,1.1,0.0,3.6,2.6,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2015-2016,British Basketball League
2019,PG,13,Conner Washington,LEI,37,27.8,16.2,5.2,12.3,0.422,3.3,7.9,0.42,2.5,3.0,0.844,1.1,5.0,6.1,7.5,1.1,0.0,3.6,2.6,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2016-2017,British Basketball League
2019,PG,13,Conner Washington,LEI,37,27.8,16.2,5.2,12.3,0.422,3.3,7.9,0.42,2.5,3.0,0.844,1.1,5.0,6.1,7.5,1.1,0.0,3.6,2.6,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2017-2018,British Basketball League
2019,PG,13,Conner Washington,LEI,37,27.8,16.2,5.2,12.3,0.422,3.3,7.9,0.42,2.5,3.0,0.844,1.1,5.0,6.1,7.5,1.1,0.0,3.6,2.6,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2018-2019,British Basketball League
2019,PG,13,Conner Washington,LEI,37,27.8,16.2,5.2,12.3,0.422,3.3,7.9,0.42,2.5,3.0,0.844,1.1,5.0,6.1,7.5,1.1,0.0,3.6,2.6,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2019-2020,British Basketball League
2019,PG,13,Conner Washington,LEI,37,27.8,16.2,5.2,12.3,0.422,3.3,7.9,0.42,2.5,3.0,0.844,1.1,5.0,6.1,7.5,1.1,0.0,3.6,2.6,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2020-2021,British Basketball League
2019,PG,13,Conner Washington,LEI,37,27.8,16.2,5.2,12.3,0.422,3.3,7.9,0.42,2.5,3.0,0.844,1.1,5.0,6.1,7.5,1.1,0.0,3.6,2.6,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2021-2022,British Basketball League
2019,PG,13,Conner Washington,LEI,37,27.8,16.2,5.2,12.3,0.422,3.3,7.9,0.42,2.5,3.0,0.844,1.1,5.0,6.1,7.5,1.1,0.0,3.6,2.6,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2022-2023,British Basketball League
2021,PG,12,Conner Washington,LEI,34,25.9,18.1,6.3,14.0,0.451,3.1,8.4,0.364,2.4,2.7,0.88,0.8,4.8,5.6,6.7,1.4,0.1,2.8,2.7,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2011-2012,British Basketball League
2021,PG,12,Conner Washington,LEI,34,25.9,18.1,6.3,14.0,0.451,3.1,8.4,0.364,2.4,2.7,0.88,0.8,4.8,5.6,6.7,1.4,0.1,2.8,2.7,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2012-2013,British Basketball League
2021,PG,12,Conner Washington,LEI,34,25.9,18.1,6.3,14.0,0.451,3.1,8.4,0.364,2.4,2.7,0.88,0.8,4.8,5.6,6.7,1.4,0.1,2.8,2.7,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2013-2014,British Basketball League
2021,PG,12,Conner Washington,LEI,34,25.9,18.1,6.3,14.0,0.451,3.1,8.4,0.364,2.4,2.7,0.88,0.8,4.8,5.6,6.7,1.4,0.1,2.8,2.7,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2014-2015,British Basketball League
2021,PG,12,Conner Washington,LEI,34,25.9,18.1,6.3,14.0,0.451,3.1,8.4,0.364,2.4,2.7,0.88,0.8,4.8,5.6,6.7,1.4,0.1,2.8,2.7,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2015-2016,British Basketball League
2021,PG,12,Conner Washington,LEI,34,25.9,18.1,6.3,14.0,0.451,3.1,8.4,0.364,2.4,2.7,0.88,0.8,4.8,5.6,6.7,1.4,0.1,2.8,2.7,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2016-2017,British Basketball League
2021,PG,12,Conner Washington,LEI,34,25.9,18.1,6.3,14.0,0.451,3.1,8.4,0.364,2.4,2.7,0.88,0.8,4.8,5.6,6.7,1.4,0.1,2.8,2.7,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2017-2018,British Basketball League
2021,PG,12,Conner Washington,LEI,34,25.9,18.1,6.3,14.0,0.451,3.1,8.4,0.364,2.4,2.7,0.88,0.8,4.8,5.6,6.7,1.4,0.1,2.8,2.7,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2018-2019,British Basketball League
2021,PG,12,Conner Washington,LEI,34,25.9,18.1,6.3,14.0,0.451,3.1,8.4,0.364,2.4,2.7,0.88,0.8,4.8,5.6,6.7,1.4,0.1,2.8,2.7,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2019-2020,British Basketball League
2021,PG,12,Conner Washington,LEI,34,25.9,18.1,6.3,14.0,0.451,3.1,8.4,0.364,2.4,2.7,0.88,0.8,4.8,5.6,6.7,1.4,0.1,2.8,2.7,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2020-2021,British Basketball League
2021,PG,12,Conner Washington,LEI,34,25.9,18.1,6.3,14.0,0.451,3.1,8.4,0.364,2.4,2.7,0.88,0.8,4.8,5.6,6.7,1.4,0.1,2.8,2.7,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2021-2022,British Basketball League
2021,PG,12,Conner Washington,LEI,34,25.9,18.1,6.3,14.0,0.451,3.1,8.4,0.364,2.4,2.7,0.88,0.8,4.8,5.6,6.7,1.4,0.1,2.8,2.7,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2022-2023,British Basketball League
2022,PG,8,Conner Washington,LEI,29,17.4,22.3,6.7,15.7,0.43,4.2,10.8,0.386,4.7,4.9,0.942,1.1,5.5,6.6,5.6,1.4,0.1,2.2,2.9,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2011-2012,British Basketball League
2022,PG,8,Conner Washington,LEI,29,17.4,22.3,6.7,15.7,0.43,4.2,10.8,0.386,4.7,4.9,0.942,1.1,5.5,6.6,5.6,1.4,0.1,2.2,2.9,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2012-2013,British Basketball League
2022,PG,8,Conner Washington,LEI,29,17.4,22.3,6.7,15.7,0.43,4.2,10.8,0.386,4.7,4.9,0.942,1.1,5.5,6.6,5.6,1.4,0.1,2.2,2.9,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2013-2014,British Basketball League
2022,PG,8,Conner Washington,LEI,29,17.4,22.3,6.7,15.7,0.43,4.2,10.8,0.386,4.7,4.9,0.942,1.1,5.5,6.6,5.6,1.4,0.1,2.2,2.9,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2014-2015,British Basketball League
2022,PG,8,Conner Washington,LEI,29,17.4,22.3,6.7,15.7,0.43,4.2,10.8,0.386,4.7,4.9,0.942,1.1,5.5,6.6,5.6,1.4,0.1,2.2,2.9,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2015-2016,British Basketball League
2022,PG,8,Conner Washington,LEI,29,17.4,22.3,6.7,15.7,0.43,4.2,10.8,0.386,4.7,4.9,0.942,1.1,5.5,6.6,5.6,1.4,0.1,2.2,2.9,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2016-2017,British Basketball League
2022,PG,8,Conner Washington,LEI,29,17.4,22.3,6.7,15.7,0.43,4.2,10.8,0.386,4.7,4.9,0.942,1.1,5.5,6.6,5.6,1.4,0.1,2.2,2.9,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2017-2018,British Basketball League
2022,PG,8,Conner Washington,LEI,29,17.4,22.3,6.7,15.7,0.43,4.2,10.8,0.386,4.7,4.9,0.942,1.1,5.5,6.6,5.6,1.4,0.1,2.2,2.9,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2018-2019,British Basketball League
2022,PG,8,Conner Washington,LEI,29,17.4,22.3,6.7,15.7,0.43,4.2,10.8,0.386,4.7,4.9,0.942,1.1,5.5,6.6,5.6,1.4,0.1,2.2,2.9,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England,2019-2020,British Basketball League
